state,Age,Q0,Q75
ND,98,0.9464,0.9218932152016788
ND,99,0.96061,0.9426002564700396
ND,100,0.97188,0.9590230823035673
OH,0,0,NA
OH,1,0.007090000000000041,NA
OH,2,0.00763999999999998,NA
OH,3,0.007959999999999967,NA
OH,4,0.00817000000000001,NA
OH,5,0.008369999999999989,NA
OH,6,0.008519999999999972,NA
OH,7,0.008630000000000027,NA
OH,8,0.00878000000000001,NA
OH,9,0.008889999999999953,NA
OH,10,0.009040000000000048,NA
OH,11,0.009190000000000031,NA
OH,12,0.00939000000000001,NA
OH,13,0.009510000000000018,NA
OH,14,0.009769999999999945,NA
OH,15,0.010090000000000043,NA
OH,16,0.01036999999999999,NA
OH,17,0.01088,NA
OH,18,0.011399999999999966,NA
OH,19,0.012170000000000014,NA
OH,20,0.012989999999999946,NA
OH,21,0.013880000000000003,NA
OH,22,0.015029999999999988,NA
OH,23,0.016170000000000018,NA
OH,24,0.017320000000000002,NA
OH,25,0.01854,NA
OH,26,0.019889999999999963,NA
OH,27,0.021150000000000002,NA
OH,28,0.022639999999999993,NA
OH,29,0.02424000000000004,NA
OH,30,0.025989999999999958,NA
OH,31,0.027880000000000016,NA
OH,32,0.029819999999999958,NA
OH,33,0.032139999999999946,NA
OH,34,0.03444999999999998,NA
OH,35,0.03671000000000002,NA
OH,36,0.03895000000000004,NA
OH,37,0.04135999999999995,NA
OH,38,0.04396,NA
OH,39,0.04661000000000004,NA
OH,40,0.049350000000000005,NA
OH,75,0.37495999999999996,0
OH,76,0.39801,0.03687763983105086
OH,77,0.41978000000000004,0.07170741072571352
OH,78,0.44372999999999996,0.11002495840266224
OH,79,0.46980999999999995,0.1517502879815692
OH,80,0.49844999999999995,0.19757135543325233
OH,81,0.52767,0.24432036349673625
OH,82,0.5570999999999999,0.29140535005759627
OH,83,0.58754,0.34010623320107514
OH,84,0.6202,0.39235888903110205
OH,85,0.65457,0.4473473697683348
OH,86,0.6877599999999999,0.5004479713298349
OH,87,0.7211099999999999,0.5538045565083834
OH,88,0.75524,0.6084090618200435
OH,89,0.78664,0.6586458466658134
OH,90,0.81875,0.7100185588122361
OH,91,0.84775,0.7564155894022783
OH,92,0.87348,0.7975809548188916
OH,93,0.89865,0.8378503775758351
OH,94,0.92039,0.8726321515423012
OH,95,0.93889,0.9022302572635351
OH,96,0.95399,0.9263887111224882
OH,97,0.96627,0.9460354537309612
OH,98,0.97596,0.9615384615384616
OH,99,0.98337,0.9733937028030206
OH,100,0.98884,0.9821451427108665
OK,0,0,NA
OK,1,0.006950000000000012,NA
OK,2,0.007430000000000048,NA
OK,3,0.007739999999999969,NA
OK,4,0.008070000000000022,NA
OK,5,0.00827,NA
OK,6,0.008510000000000018,NA
OK,7,0.008680000000000021,NA
OK,8,0.008879999999999999,NA
OK,9,0.009059999999999957,NA
OK,10,0.009199999999999986,NA
OK,11,0.009380000000000055,NA
OK,12,0.009569999999999967,NA
OK,13,0.009809999999999985,NA
OK,14,0.010149999999999992,NA
OK,15,0.010440000000000005,NA
OK,16,0.01088,NA
OK,17,0.011319999999999997,NA
OK,18,0.012210000000000054,NA
OK,19,0.012970000000000037,NA
OK,20,0.013800000000000034,NA
OK,21,0.014800000000000035,NA
OK,22,0.015759999999999996,NA
OK,23,0.016800000000000037,NA
OK,24,0.017850000000000033,NA
OK,25,0.01910999999999996,NA
OK,26,0.020530000000000048,NA
OK,27,0.02203999999999995,NA
OK,28,0.023540000000000005,NA
OK,29,0.025209999999999955,NA
OK,30,0.027569999999999983,NA
OK,31,0.029349999999999987,NA
OK,32,0.031360000000000054,NA
OK,33,0.033889999999999976,NA
OK,34,0.036129999999999995,NA
OK,35,0.03852,NA
OK,36,0.04086999999999996,NA
OK,37,0.04369000000000001,NA
OK,38,0.04612000000000005,NA
OK,39,0.04881000000000002,NA
OK,40,0.05215000000000003,NA
OK,75,0.43113999999999997,0
OK,76,0.45694,0.045353865625988865
OK,77,0.48039,0.08657666209612203
OK,78,0.5065999999999999,0.13265126744717504
OK,79,0.53369,0.1802728263544633
OK,80,0.56089,0.22808775445628093
OK,81,0.5885,0.27662342228316283
OK,82,0.61732,0.32728615124986815
OK,83,0.64584,0.3774215096860387
OK,84,0.67503,0.42873466230707025
OK,85,0.7049799999999999,0.48138382027212323
OK,86,0.7346699999999999,0.5335759237773794
OK,87,0.76432,0.5856977112118975
OK,88,0.79251,0.6352529620644798
OK,89,0.81989,0.6833843124846184
OK,90,0.84636,0.7299159722954681
OK,91,0.8719399999999999,0.7748830995323981
OK,92,0.89519,0.8157543156488416
OK,93,0.91677,0.8536898358119749
OK,94,0.93477,0.88533206764406
OK,95,0.95048,0.9129487044263966
OK,96,0.96296,0.9348873184966424
OK,97,0.97302,0.9525718102872411
OK,98,0.98089,0.9664064972049362
OK,99,0.98685,0.9768835917448933
OK,100,0.99123000000000006,0.9845832014907007
OR,0,0,NA
OR,1,0.0044199999999999795,NA
OR,2,0.0047199999999999465,NA
OR,3,0.00499000000000005,NA
OR,4,0.005149999999999988,NA
OR,5,0.005260000000000042,NA
OR,6,0.00541999999999998,NA
OR,7,0.005550000000000055,NA
OR,8,0.005650000000000044,NA
OR,9,0.005730000000000013,NA
OR,10,0.005820000000000047,NA
OR,11,0.005939999999999945,NA
OR,12,0.006020000000000025,NA
OR,13,0.006120000000000014,NA
OR,14,0.006299999999999972,NA
OR,15,0.006549999999999945,NA
OR,16,0.006850000000000023,NA
OR,17,0.007369999999999988,NA
OR,18,0.007979999999999987,NA
OR,19,0.008809999999999985,NA
OR,20,0.009619999999999962,NA
OR,21,0.010249999999999981,NA
OR,22,0.011009999999999964,NA
OR,23,0.012170000000000014,NA
OR,24,0.0131,NA
OR,25,0.014190000000000036,NA
OR,26,0.01546000000000003,NA
OR,27,0.01654,NA
OR,28,0.017569999999999975,NA
OR,29,0.018889999999999962,NA
OR,30,0.02027000000000001,NA
OR,31,0.021909999999999985,NA
OR,32,0.023410000000000042,NA
OR,33,0.024939999999999962,NA
OR,34,0.02683000000000002,NA
OR,35,0.028769999999999962,NA
OR,36,0.03059999999999996,NA
OR,37,0.03256999999999999,NA
OR,38,0.034399999999999986,NA
OR,39,0.03651000000000004,NA
OR,40,0.03881000000000001,NA
OR,75,0.32115000000000005,0
OR,76,0.34255,0.031523900714443553
OR,77,0.36388,0.06294468586580249
OR,78,0.38870000000000005,0.09950651837666646
OR,79,0.41317000000000004,0.13555277307210722
OR,80,0.44225000000000003,0.1783899241364072
OR,81,0.47113000000000005,0.22093245930617955
OR,82,0.5004,0.26404949547028067
OR,83,0.53188,0.3104220372689107
OR,84,0.56583,0.36043308536495544
OR,85,0.6002700000000001,0.41116594240259263
OR,86,0.63769,0.4662885762686897
OR,87,0.6747099999999999,0.5208219783457317
OR,88,0.71391,0.5785666936731237
OR,89,0.7501800000000001,0.6319952861456876
OR,90,0.78556,0.684112837887604
OR,91,0.81782,0.7316343816748914
OR,92,0.85094,0.780422773808647
OR,93,0.88083,0.8244531192457834
OR,94,0.90574,0.8611475289091847
OR,95,0.92888,0.8952345879060175
OR,96,0.9473,0.9223687117920012
OR,97,0.96214,0.9442292111659424
OR,98,0.97368,0.9612285482801797
OR,99,0.98231,0.9739412241290417
OR,100,0.98853,0.9831037784488473
PA,0,0,NA
PA,1,0.005669999999999953,NA
PA,2,0.005990000000000051,NA
PA,3,0.006290000000000018,NA
PA,4,0.006549999999999945,NA
PA,5,0.006730000000000014,NA
PA,6,0.006850000000000023,NA
PA,7,0.006979999999999986,NA
PA,8,0.007099999999999995,NA
PA,9,0.007229999999999959,NA
PA,10,0.007380000000000053,NA
PA,11,0.007469999999999977,NA
PA,12,0.007589999999999986,NA
PA,13,0.007780000000000009,NA
PA,14,0.007990000000000053,NA
PA,15,0.00821000000000005,NA
PA,16,0.008539999999999992,NA
PA,17,0.008979999999999988,NA
PA,18,0.009569999999999967,NA
PA,19,0.010159999999999947,NA
PA,20,0.01085999999999998,NA
PA,21,0.01151000000000002,NA
PA,22,0.012329999999999952,NA
PA,23,0.01322000000000001,NA
PA,24,0.01419999999999999,NA
PA,25,0.015349999999999975,NA
PA,26,0.01656000000000002,NA
PA,27,0.017979999999999996,NA
PA,28,0.01934999999999998,NA
PA,29,0.020850000000000035,NA
PA,30,0.02241000000000004,NA
PA,31,0.02407999999999999,NA
PA,32,0.025760000000000005,NA
PA,33,0.027590000000000003,NA
PA,34,0.029469999999999996,NA
PA,35,0.03137000000000001,NA
PA,36,0.033359999999999945,NA
PA,37,0.035719999999999974,NA
PA,38,0.037959999999999994,NA
PA,39,0.040200000000000014,NA
PA,40,0.04254999999999998,NA
PA,75,0.32997,0
PA,76,0.35231999999999997,0.03335671537095353
PA,77,0.37331000000000003,0.06468367088040838
PA,78,0.39724000000000004,0.10039848961986775
PA,79,0.42273000000000005,0.13844156231810512
PA,80,0.45106,0.1807232511977076
PA,81,0.47970999999999997,0.22348253063295676
PA,82,0.50928,0.26761488291569036
PA,83,0.53922,0.3122994492783905
PA,84,0.57162,0.36065549303762523
PA,85,0.60687,0.41326507768308884
PA,86,0.64132,0.46468068593943557
PA,87,0.67674,0.5175439905675865
PA,88,0.7124699999999999,0.5708699610465203
PA,89,0.74697,0.6223601928271869
PA,90,0.78162,0.6740742951808127
PA,91,0.81427,0.7228034565616466
PA,92,0.84524,0.7690252675253346
PA,93,0.87387,0.8117546975508559
PA,94,0.89905,0.8493351043983105
PA,95,0.92137,0.8826470456546722
PA,96,0.93999,0.9104368461113681
PA,97,0.95542,0.9334656657164605
PA,98,0.96781,0.9519573750429086
PA,99,0.97745,0.9663447905317673
PA,100,0.98469,0.9771502768532753
RI,0,0,NA
RI,1,0.00380999999999998,NA
RI,2,0.0040999999999999925,NA
RI,3,0.004290000000000016,NA
RI,4,0.004390000000000005,NA
RI,5,0.004390000000000005,NA
RI,6,0.0047399999999999665,NA
RI,7,0.0047399999999999665,NA
RI,8,0.00490999999999997,NA
RI,9,0.00490999999999997,NA
RI,10,0.00490999999999997,NA
RI,11,0.0050000000000000044,NA
RI,12,0.0050000000000000044,NA
RI,13,0.005090000000000039,NA
RI,14,0.005340000000000011,NA
RI,15,0.005340000000000011,NA
RI,16,0.005580000000000029,NA
RI,17,0.005809999999999982,NA
RI,18,0.006199999999999983,NA
RI,19,0.006380000000000052,NA
RI,20,0.006380000000000052,NA
RI,21,0.006669999999999954,NA
RI,22,0.007419999999999982,NA
RI,23,0.00810999999999995,NA
RI,24,0.009050000000000002,NA
RI,25,0.009769999999999945,NA
RI,26,0.010569999999999968,NA
RI,27,0.011480000000000046,NA
RI,28,0.012510000000000021,NA
RI,29,0.013369999999999993,NA
RI,30,0.014660000000000006,NA
RI,31,0.016240000000000032,NA
RI,32,0.017349999999999977,NA
RI,33,0.018630000000000035,NA
RI,34,0.020159999999999956,NA
RI,35,0.021989999999999954,NA
RI,36,0.023880000000000012,NA
RI,37,0.025680000000000036,NA
RI,38,0.027109999999999967,NA
RI,39,0.028429999999999955,NA
RI,40,0.029950000000000032,NA
RI,75,0.28520999999999996,0
RI,76,0.30713999999999997,0.030680339680185797
RI,77,0.32709999999999995,0.05860462513465492
RI,78,0.34941999999999995,0.08983057961079477
RI,79,0.37138000000000004,0.12055288965990008
RI,80,0.39793999999999996,0.1577106562766687
RI,81,0.42601999999999995,0.1969949215853607
RI,82,0.45472999999999997,0.23716056464136315
RI,83,0.48641,0.28148127422040037
RI,84,0.52031,0.32890779109948376
RI,85,0.5548299999999999,0.3772016956029044
RI,86,0.5941799999999999,0.4322528295023713
RI,87,0.6302,0.48264525245176904
RI,88,0.66989,0.5381720505323242
RI,89,0.70513,0.5874732438898138
RI,90,0.74395,0.6417829012717022
RI,91,0.77878,0.6905104995872914
RI,92,0.81085,0.7353768239622827
RI,93,0.84421,0.7820478742008142
RI,94,0.8731599999999999,0.8225492802081731
RI,95,0.89896,0.8586437974789798
RI,96,0.9214,0.8900376334307979
RI,97,0.94038,0.9165908868338952
RI,98,0.95598,0.9384154786720575
RI,99,0.96841,0.9558052015277214
RI,100,0.97799,0.9692077393360288
SC,0,0,NA
SC,1,0.006820000000000048,NA
SC,2,0.007319999999999993,NA
SC,3,0.00768000000000002,NA
SC,4,0.007909999999999973,NA
SC,5,0.008090000000000042,NA
SC,6,0.008240000000000025,NA
SC,7,0.008449999999999958,NA
SC,8,0.008650000000000047,NA
SC,9,0.008789999999999965,NA
SC,10,0.008939999999999948,NA
SC,11,0.009059999999999957,NA
SC,12,0.009220000000000006,NA
SC,13,0.009440000000000004,NA
SC,14,0.009680000000000022,NA
SC,15,0.010090000000000043,NA
SC,16,0.010539999999999994,NA
SC,17,0.01102000000000003,NA
SC,18,0.011870000000000047,NA
SC,19,0.012789999999999968,NA
SC,20,0.013780000000000014,NA
SC,21,0.014989999999999948,NA
SC,22,0.016229999999999967,NA
SC,23,0.01761999999999997,NA
SC,24,0.018930000000000002,NA
SC,25,0.02070000000000005,NA
SC,26,0.022299999999999986,NA
SC,27,0.023950000000000027,NA
SC,28,0.02566999999999997,NA
SC,29,0.02744000000000002,NA
SC,30,0.029510000000000036,NA
SC,31,0.031710000000000016,NA
SC,32,0.034599999999999964,NA
SC,33,0.037089999999999956,NA
SC,34,0.03937999999999997,NA
SC,35,0.04191999999999996,NA
SC,36,0.04444999999999999,NA
SC,37,0.04723999999999995,NA
SC,38,0.05025999999999997,NA
SC,39,0.05317000000000005,NA
SC,40,0.056499999999999995,NA
SC,75,0.38108,0
SC,76,0.40183,0.03352614231241513
SC,77,0.42406,0.06944354682349896
SC,78,0.44611999999999996,0.10508627932527626
SC,79,0.47117,0.14556000775544498
SC,80,0.49934999999999996,0.1910909325922575
SC,81,0.52644,0.2348607251341046
SC,82,0.5571699999999999,0.2845117301105151
SC,83,0.5887100000000001,0.33547146642538617
SC,84,0.62009,0.38617268790796877
SC,85,0.65255,0.43861888450849873
SC,86,0.68668,0.49376332967103986
SC,87,0.72097,0.5491662896658696
SC,88,0.75303,0.6009661991856783
SC,89,0.7847999999999999,0.6522975505719641
SC,90,0.81669,0.7038227880824662
SC,91,0.84564,0.7505978155496672
SC,92,0.87292,0.7946745944548569
SC,93,0.89897,0.8367640405868286
SC,94,0.92049,0.8715342855296323
SC,95,0.93866,0.9008918761713953
SC,96,0.95398,0.9256446713630194
SC,97,0.9664200000000001,0.9457441995734506
SC,98,0.9762,0.9615459186970853
SC,99,0.98364,0.9735668583985007
SC,100,0.98911,0.9824048342273638
SD,0,0,NA
SD,1,0.007610000000000006,NA
SD,2,0.007959999999999967,NA
SD,3,0.00821000000000005,NA
SD,4,0.008299999999999974,NA
SD,5,0.008539999999999992,NA
SD,6,0.008700000000000041,NA
SD,7,0.008859999999999979,NA
SD,8,0.008859999999999979,NA
SD,9,0.009020000000000028,NA
SD,10,0.009260000000000046,NA
SD,11,0.009340000000000015,NA
SD,12,0.009660000000000002,NA
SD,13,0.009979999999999989,NA
SD,14,0.010129999999999972,NA
SD,15,0.01051000000000002,NA
SD,16,0.010970000000000035,NA
SD,17,0.011600000000000055,NA
SD,18,0.012730000000000019,NA
SD,19,0.013490000000000002,NA
SD,20,0.014530000000000043,NA
SD,21,0.015589999999999993,NA
SD,22,0.017040000000000055,NA
SD,23,0.018399999999999972,NA
SD,24,0.018979999999999997,NA
SD,25,0.020079999999999987,NA
SD,26,0.02129000000000003,NA
SD,27,0.023290000000000033,NA
SD,28,0.024760000000000004,NA
SD,29,0.026309999999999945,NA
SD,30,0.02842,NA
SD,31,0.03068000000000004,NA
SD,32,0.03310999999999997,NA
SD,33,0.035719999999999974,NA
SD,34,0.03815000000000002,NA
SD,35,0.03973000000000004,NA
SD,36,0.042279999999999984,NA
SD,37,0.04513,NA
SD,38,0.04798000000000002,NA
SD,39,0.05154000000000003,NA
SD,40,0.053889999999999993,NA
SD,75,0.32203000000000004,0
SD,76,0.34402,0.032435063498384875
SD,77,0.36555000000000004,0.0641916308981223
SD,78,0.38974,0.09987167573786448
SD,79,0.41618,0.13887045149490396
SD,80,0.44521,0.18168945528563207
SD,81,0.47250000000000003,0.22194197383365044
SD,82,0.50014,0.2627107394132484
SD,83,0.52954,0.30607549006593215
SD,84,0.5605800000000001,0.3518592268094458
SD,85,0.59302,0.39970795167927786
SD,86,0.62661,0.44925291679572843
SD,87,0.66098,0.499948375296842
SD,88,0.69572,0.5511895806599112
SD,89,0.73035,0.6022685369559124
SD,90,0.76436,0.6524329985102586
SD,91,0.7972,0.70087171998761
SD,92,0.82836,0.7468324557133796
SD,93,0.85734,0.7895777099281679
SD,94,0.88374,0.8285174860244553
SD,95,0.90723,0.8631650368010384
SD,96,0.92764,0.8932696136997212
SD,97,0.94491,0.918742717229376
SD,98,0.95911,0.9396875967963184
SD,99,0.9704699999999999,0.9564435004498724
SD,100,0.97927,0.9694234258153016
TN,0,0,NA
TN,1,0.006630000000000025,NA
TN,2,0.007050000000000001,NA
TN,3,0.007369999999999988,NA
TN,4,0.007689999999999975,NA
TN,5,0.007920000000000038,NA
TN,6,0.008079999999999976,NA
TN,7,0.00821000000000005,NA
TN,8,0.008360000000000034,NA
TN,9,0.008499999999999952,NA
TN,10,0.008610000000000007,NA
TN,11,0.00875999999999999,NA
TN,12,0.008909999999999973,NA
TN,13,0.009000000000000008,NA
TN,14,0.009240000000000026,NA
TN,15,0.009580000000000033,NA
TN,16,0.009870000000000045,NA
TN,17,0.010569999999999968,NA
TN,18,0.011249999999999982,NA
TN,19,0.012340000000000018,NA
TN,20,0.013759999999999994,NA
TN,21,0.015050000000000008,NA
TN,22,0.01658000000000004,NA
TN,23,0.018159999999999954,NA
TN,24,0.019939999999999958,NA
TN,25,0.021560000000000024,NA
TN,26,0.023290000000000033,NA
TN,27,0.025070000000000037,NA
TN,28,0.027020000000000044,NA
TN,29,0.029020000000000046,NA
TN,30,0.031079999999999997,NA
TN,31,0.03347,NA
TN,32,0.035479999999999956,NA
TN,33,0.037919999999999954,NA
TN,34,0.04093000000000002,NA
TN,35,0.04373000000000005,NA
TN,36,0.046660000000000035,NA
TN,37,0.04988999999999999,NA
TN,38,0.05291999999999997,NA
TN,39,0.05618000000000001,NA
TN,40,0.0595,NA
TN,75,0.41842999999999997,0
TN,76,0.44205000000000005,0.04061419949447187
TN,77,0.46477,0.07968086386849393
TN,78,0.49123000000000006,0.1251783964097185
TN,79,0.51746,0.17028044775349482
TN,80,0.54567,0.2187870763622608
TN,81,0.57361,0.26682944443489176
TN,82,0.60322,0.3177433498976907
TN,83,0.63321,0.36931065907801297
TN,84,0.6638200000000001,0.42194404800797836
TN,85,0.6960200000000001,0.47731141565073854
TN,86,0.7271099999999999,0.5307701566449439
TN,87,0.7582,0.5842288976391492
TN,88,0.7888,0.636845091734443
TN,89,0.81924,0.68918616847499
TN,90,0.84657,0.7361796516326495
TN,91,0.87229,0.780404766408171
TN,92,0.89609,0.8213284729267328
TN,93,0.91646,0.8563543511529137
TN,94,0.9347300000000001,0.8877693140980449
TN,95,0.95008,0.9141633853190502
TN,96,0.96292,0.9362415530374676
TN,97,0.97319,0.9539006482452671
TN,98,0.98117,0.9676221263132555
TN,99,0.98716,0.9779218322815826
TN,100,0.99151,0.9854015853637568
TX,0,0,NA
TX,1,0.005870000000000042,NA
TX,2,0.006329999999999947,NA
TX,3,0.006650000000000045,NA
TX,4,0.006870000000000043,NA
TX,5,0.007059999999999955,NA
TX,6,0.007220000000000004,NA
TX,7,0.007349999999999968,NA
TX,8,0.007449999999999957,NA
TX,9,0.007580000000000031,NA
TX,10,0.007689999999999975,NA
TX,11,0.007809999999999984,NA
TX,12,0.007979999999999987,NA
TX,13,0.00810999999999995,NA
TX,14,0.008299999999999974,NA
TX,15,0.008569999999999967,NA
TX,16,0.008929999999999993,NA
TX,17,0.00939000000000001,NA
TX,18,0.010050000000000003,NA
TX,19,0.01092000000000004,NA
TX,20,0.011830000000000007,NA
TX,21,0.012800000000000034,NA
TX,22,0.013859999999999983,NA
TX,23,0.014780000000000015,NA
TX,24,0.01588999999999996,NA
TX,25,0.017020000000000035,NA
TX,26,0.01817000000000002,NA
TX,27,0.01934999999999998,NA
TX,28,0.020630000000000037,NA
TX,29,0.02190000000000003,NA
TX,30,0.023310000000000053,NA
TX,31,0.024580000000000046,NA
TX,32,0.026070000000000038,NA
TX,33,0.027610000000000023,NA
TX,34,0.02912999999999999,NA
TX,35,0.03073999999999999,NA
TX,36,0.03244999999999998,NA
TX,37,0.034190000000000054,NA
TX,38,0.036190000000000055,NA
TX,39,0.03805999999999998,NA
TX,40,0.04015000000000002,NA
TX,75,0.33675,0
TX,76,0.35858,0.032913682623445184
TX,77,0.38034999999999997,0.06573690162080659
TX,78,0.40497000000000005,0.10285714285714287
TX,79,0.43127000000000004,0.14251036562382213
TX,80,0.45904,0.18437994722955142
TX,81,0.48834999999999995,0.22857142857142854
TX,82,0.51834,0.27378816434225406
TX,83,0.5494,0.32061816811157184
TX,84,0.58232,0.3702525442894836
TX,85,0.61582,0.4207614021862043
TX,86,0.65083,0.47354692800603093
TX,87,0.68573,0.5261666038447042
TX,88,0.72082,0.5790727478326423
TX,89,0.7552300000000001,0.6309536373916321
TX,90,0.7886,0.6812664907651715
TX,91,0.82046,0.729302676215605
TX,92,0.85061,0.7747606483226536
TX,93,0.87843,0.8167056162834527
TX,94,0.90317,0.8540067847719562
TX,95,0.9244,0.8860158311345646
TX,96,0.94228,0.9129739917075009
TX,97,0.95707,0.9352732755371278
TX,98,0.96894,0.9531699962306822
TX,99,0.97818,0.9671013946475688
TX,100,0.98513,0.9775800980022616
UT,0,0,NA
UT,1,0.0048599999999999755,NA
UT,2,0.005290000000000017,NA
UT,3,0.00546000000000002,NA
UT,4,0.005689999999999973,NA
UT,5,0.005770000000000053,NA
UT,6,0.00600999999999996,NA
UT,7,0.006149999999999989,NA
UT,8,0.006240000000000023,NA
UT,9,0.006319999999999992,NA
UT,10,0.006469999999999976,NA
UT,11,0.00656000000000001,NA
UT,12,0.006709999999999994,NA
UT,13,0.006759999999999988,NA
UT,14,0.006939999999999946,NA
UT,15,0.007279999999999953,NA
UT,16,0.00763999999999998,NA
UT,17,0.008020000000000027,NA
UT,18,0.008549999999999947,NA
UT,19,0.009149999999999991,NA
UT,20,0.009669999999999956,NA
UT,21,0.010669999999999957,NA
UT,22,0.01153000000000004,NA
UT,23,0.01214000000000004,NA
UT,24,0.012900000000000023,NA
UT,25,0.013499999999999956,NA
UT,26,0.01429999999999998,NA
UT,27,0.015240000000000031,NA
UT,28,0.016209999999999947,NA
UT,29,0.01715,NA
UT,30,0.01810999999999996,NA
UT,31,0.019000000000000017,NA
UT,32,0.020020000000000038,NA
UT,33,0.020909999999999984,NA
UT,34,0.02242999999999995,NA
UT,35,0.024170000000000025,NA
UT,36,0.025959999999999983,NA
UT,37,0.027610000000000023,NA
UT,38,0.029259999999999953,NA
UT,39,0.030850000000000044,NA
UT,40,0.03273000000000004,NA
UT,75,0.27256,0
UT,76,0.29454,0.030215550423402626
UT,77,0.31562,0.059193885406356506
UT,78,0.34082999999999997,0.09384966457714727
UT,79,0.36909000000000003,0.1326982294072363
UT,80,0.39874,0.17345760475090732
UT,81,0.42906999999999995,0.21515176509402834
UT,82,0.46265999999999996,0.2613273946992192
UT,83,0.49707999999999997,0.3086440118772682
UT,84,0.53322,0.35832508523039697
UT,85,0.57603,0.41717529968107336
UT,86,0.61747,0.47414219729462226
UT,87,0.6612,0.5342571208622017
UT,88,0.70187,0.5901655119322555
UT,89,0.74234,0.6457989662377653
UT,90,0.7809200000000001,0.6988342681183328
UT,91,0.82091,0.7538078741889366
UT,92,0.85686,0.8032277576157484
UT,93,0.88733,0.8451143736940504
UT,94,0.91364,0.881282305069834
UT,95,0.93731,0.9138210711536346
UT,96,0.95511,0.9382904431980644
UT,97,0.96894,0.9573023204662927
UT,98,0.97926,0.9714890575167712
UT,99,0.98666,0.9816617178049049
UT,100,0.99174,0.9886451116243264
VT,0,0,NA
VT,1,0.0047199999999999465,NA
VT,2,0.0049000000000000155,NA
VT,3,0.005079999999999973,NA
VT,4,0.005249999999999977,NA
VT,5,0.00541999999999998,NA
VT,6,0.00541999999999998,NA
VT,7,0.00541999999999998,NA
VT,8,0.00541999999999998,NA
VT,9,0.00541999999999998,NA
VT,10,0.00541999999999998,NA
VT,11,0.005719999999999947,NA
VT,12,0.006020000000000025,NA
VT,13,0.006310000000000038,NA
VT,14,0.00660000000000005,NA
VT,15,0.00714999999999999,NA
VT,16,0.007279999999999953,NA
VT,17,0.007689999999999975,NA
VT,18,0.007959999999999967,NA
VT,19,0.00871999999999995,NA
VT,20,0.009179999999999966,NA
VT,21,0.009759999999999991,NA
VT,22,0.010680000000000023,NA
VT,23,0.01146999999999998,NA
VT,24,0.012460000000000027,NA
VT,25,0.013780000000000014,NA
VT,26,0.01473000000000002,NA
VT,27,0.015530000000000044,NA
VT,28,0.016589999999999994,NA
VT,29,0.017739999999999978,NA
VT,30,0.019240000000000035,NA
VT,31,0.021569999999999978,NA
VT,32,0.02351000000000003,NA
VT,33,0.025699999999999945,NA
VT,34,0.026800000000000046,NA
VT,35,0.029360000000000053,NA
VT,36,0.03068000000000004,NA
VT,37,0.03273999999999999,NA
VT,38,0.03502000000000005,NA
VT,39,0.037290000000000045,NA
VT,40,0.03990000000000005,NA
VT,75,0.29872,0
VT,76,0.31901,0.028932808578599145
VT,77,0.33870999999999996,0.05702429842573575
VT,78,0.35928000000000004,0.08635637691079168
VT,79,0.38319000000000003,0.12045117499429614
VT,80,0.41098999999999997,0.1600929728496464
VT,81,0.43674,0.1968115446041524
VT,82,0.46482,0.23685261236595934
VT,83,0.4952,0.28017339721651835
VT,84,0.52778,0.3266313027606662
VT,85,0.56239,0.37598391512662555
VT,86,0.59875,0.4278319644079398
VT,87,0.63646,0.48160506502395617
VT,88,0.67504,0.5366187542778919
VT,89,0.7138599999999999,0.591974674880219
VT,90,0.75226,0.6467316906228611
VT,91,0.78948,0.6998060689025781
VT,92,0.82477,0.7501283367556468
VT,93,0.85743,0.7967003194159252
VT,94,0.88686,0.8386664385124344
VT,95,0.91261,0.8753850102669405
VT,96,0.93445,0.9065280629705681
VT,97,0.95235,0.9320528177047684
VT,98,0.9665,0.9522302076203514
VT,99,0.97726,0.9675735797399042
VT,100,0.98512,0.9787816563997263
VA,0,0,NA
VA,1,0.006109999999999949,NA
VA,2,0.006489999999999996,NA
VA,3,0.006730000000000014,NA
VA,4,0.006950000000000012,NA
VA,5,0.007099999999999995,NA
VA,6,0.007249999999999979,NA
VA,7,0.007380000000000053,NA
VA,8,0.007530000000000037,NA
VA,9,0.00763999999999998,NA
VA,10,0.007800000000000029,NA
VA,11,0.007900000000000018,NA
VA,12,0.008040000000000047,NA
VA,13,0.008179999999999965,NA
VA,14,0.008369999999999989,NA
VA,15,0.008560000000000012,NA
VA,16,0.008850000000000025,NA
VA,17,0.009299999999999975,NA
VA,18,0.009970000000000034,NA
VA,19,0.010780000000000012,NA
VA,20,0.011600000000000055,NA
VA,21,0.012319999999999998,NA
VA,22,0.013299999999999979,NA
VA,23,0.014270000000000005,NA
VA,24,0.01534000000000002,NA
VA,25,0.01644000000000001,NA
VA,26,0.017650000000000055,NA
VA,27,0.018979999999999997,NA
VA,28,0.02024999999999999,NA
VA,29,0.021639999999999993,NA
VA,30,0.022970000000000046,NA
VA,31,0.024410000000000043,NA
VA,32,0.026229999999999976,NA
VA,33,0.028079999999999994,NA
VA,34,0.029750000000000054,NA
VA,35,0.03156000000000003,NA
VA,36,0.03322999999999998,NA
VA,37,0.03517999999999999,NA
VA,38,0.037229999999999985,NA
VA,39,0.03917000000000004,NA
VA,40,0.04129000000000005,NA
VA,75,0.32509999999999994,0
VA,76,0.34719999999999995,0.032745591939546626
