United States, Period fertility rates by calendar year, age, birth cohort and birth order (Lexis triangles)
Last modified: 07/04/2021
Year   Age   Cohort      ASFR       ASFR1       ASFR2       ASFR3       ASFR4      ASFR5p
1944   27     1916    0.12490     0.03183     0.03931     0.02361     0.01361     0.01654
1944   28     1916    0.12108     0.02890     0.03761     0.02314     0.01348     0.01794
1944   28     1915    0.12002     0.02767     0.03697     0.02312     0.01354     0.01873
1944   29     1915    0.12018     0.02572     0.03623     0.02367     0.01398     0.02058
1944   29     1914    0.11883     0.02453     0.03540     0.02361     0.01399     0.02131
1944   30     1914    0.11426     0.02197     0.03314     0.02303     0.01373     0.02239
1944   30     1913    0.11098     0.02068     0.03177     0.02244     0.01341     0.02268
1944   31     1913    0.10215     0.01802     0.02853     0.02067     0.01237     0.02256
1944   31     1912    0.09868     0.01697     0.02716     0.01994     0.01198     0.02262
1944   32     1912    0.09266     0.01517     0.02468     0.01863     0.01134     0.02283
1944   32     1911    0.09006     0.01439     0.02354     0.01802     0.01107     0.02304
1944   33     1911    0.08547     0.01301     0.02137     0.01686     0.01063     0.02361
1944   33     1910    0.08337     0.01236     0.02032     0.01627     0.01044     0.02398
1944   34     1910    0.07968     0.01117     0.01826     0.01512     0.01010     0.02502
1944   34     1909    0.07716     0.01054     0.01718     0.01444     0.00982     0.02518
1944   35     1909    0.07121     0.00929     0.01500     0.01294     0.00912     0.02486
1944   35     1908    0.06798     0.00867     0.01393     0.01217     0.00872     0.02449
1944   36     1908    0.06094     0.00746     0.01184     0.01061     0.00781     0.02322
1944   36     1907    0.05779     0.00691     0.01087     0.00988     0.00739     0.02274
1944   37     1907    0.05185     0.00588     0.00904     0.00849     0.00655     0.02189
1944   37     1906    0.04900     0.00539     0.00819     0.00782     0.00613     0.02146
1944   38     1906    0.04350     0.00448     0.00661     0.00655     0.00530     0.02055
1944   38     1905    0.04081     0.00405     0.00589     0.00595     0.00489     0.02002
1944   39     1905    0.03545     0.00324     0.00457     0.00479     0.00408     0.01877
1944   39     1904    0.03306     0.00293     0.00405     0.00432     0.00373     0.01803
1944   40     1904    0.02864     0.00242     0.00319     0.00352     0.00310     0.01642
1944   40     1903    0.02630     0.00215     0.00278     0.00312     0.00279     0.01546
1944   41     1903    0.02171     0.00165     0.00207     0.00239     0.00221     0.01339
1944   41     1902    0.01922     0.00138     0.00172     0.00202     0.00191     0.01219
1944   42     1902    0.01443     0.00091     0.00111     0.00135     0.00136     0.00970
1944   42     1901    0.01232     0.00072     0.00088     0.00108     0.00113     0.00851
1944   43     1901    0.00871     0.00044     0.00053     0.00067     0.00076     0.00632
1944   43     1900    0.00725     0.00034     0.00041     0.00052     0.00061     0.00538
1944   44     1900    0.00488     0.00019     0.00024     0.00031     0.00039     0.00376
1944   44     1899    0.00408     0.00015     0.00018     0.00024     0.00032     0.00319
1944   45     1899    0.00291     0.00009     0.00011     0.00015     0.00021     0.00235
1944   45     1898    0.00244     0.00007     0.00009     0.00012     0.00018     0.00197
1944   46     1898    0.00169     0.00005     0.00007     0.00009     0.00012     0.00137
1944   46     1897    0.00136     0.00005     0.00005     0.00007     0.00010     0.00109
1944   47     1897    0.00084     0.00003     0.00004     0.00005     0.00007     0.00065
1944   47     1896    0.00065     0.00003     0.00003     0.00004     0.00005     0.00049
1944   48     1896    0.00038     0.00002     0.00002     0.00003     0.00003     0.00027
1944   48     1895    0.00029     0.00002     0.00002     0.00003     0.00003     0.00020
1944   49     1895    0.00016     0.00001     0.00001     0.00002     0.00002     0.00010
1944   49     1894    0.00012     0.00001     0.00001     0.00001     0.00001     0.00007
1944   50     1894    0.00007     0.00001     0.00001     0.00001     0.00001     0.00004
1944   50     1893    0.00006     0.00001     0.00001     0.00001     0.00001     0.00003
1944   51     1893    0.00004     0.00001     0.00000     0.00001     0.00000     0.00002
1944   51     1892    0.00004     0.00001     0.00000     0.00001     0.00000     0.00002
1944   52     1892    0.00003     0.00000     0.00000     0.00000     0.00000     0.00001
1944   52     1891    0.00003     0.00000     0.00000     0.00000     0.00000     0.00001
1944   53     1891    0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1944   53     1890    0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1944   54     1890    0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1944   54     1889    0.00002     0.00000     0.00000     0.00000     0.00000     0.00001
1944   55+       .    0.00008     0.00001     0.00001     0.00001     0.00001     0.00004
1945   12-       .    0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
1945   13     1932    0.00008     0.00008     0.00000     0.00000     0.00000     0.00000
1945   13     1931    0.00027     0.00027     0.00000     0.00000     0.00000     0.00000
1945   14     1931    0.00204     0.00203     0.00001     0.00000     0.00000     0.00000
1945   14     1930    0.00399     0.00398     0.00001     0.00000     0.00000     0.00000
1945   15     1930    0.00834     0.00828     0.00006     0.00000     0.00000     0.00000
1945   15     1929    0.01129     0.01116     0.00013     0.00000     0.00000     0.00000
1945   16     1929    0.02128     0.02075     0.00053     0.00000     0.00000     0.00000
1945   16     1928    0.02740     0.02638     0.00101     0.00000     0.00000     0.00000
1945   17     1928    0.04134     0.03793     0.00340     0.00001     0.00000     0.00000
1945   17     1927    0.04895     0.04323     0.00568     0.00003     0.00001     0.00000
1945   18     1927    0.06406     0.05015     0.01323     0.00056     0.00010     0.00002
1945   18     1926    0.07196     0.05235     0.01774     0.00155     0.00026     0.00006
1945   19     1926    0.08824     0.05560     0.02472     0.00657     0.00112     0.00023
1945   19     1925    0.09637     0.05760     0.02708     0.00958     0.00174     0.00036
1945   20     1925    0.11311     0.06962     0.03034     0.01012     0.00242     0.00062
1945   20     1924    0.11970     0.07314     0.03213     0.01075     0.00288     0.00081
1945   21     1924    0.12793     0.07162     0.03577     0.01447     0.00458     0.00150
1945   21     1923    0.13114     0.07073     0.03703     0.01593     0.00550     0.00195
1945   22     1923    0.13513     0.06773     0.03859     0.01829     0.00740     0.00312
1945   22     1922    0.13671     0.06590     0.03931     0.01931     0.00836     0.00383
1945   23     1922    0.13895     0.06183     0.04059     0.02094     0.01012     0.00547
1945   23     1921    0.14045     0.05978     0.04156     0.02182     0.01093     0.00636
1945   24     1921    0.14509     0.05600     0.04469     0.02395     0.01232     0.00814
1945   24     1920    0.14576     0.05346     0.04562     0.02473     0.01288     0.00907
1945   25     1920    0.14472     0.04761     0.04655     0.02591     0.01369     0.01096
1945   25     1919    0.14235     0.04465     0.04608     0.02591     0.01386     0.01185
1945   26     1919    0.13351     0.03862     0.04312     0.02464     0.01367     0.01345
1945   26     1918    0.13013     0.03619     0.04200     0.02416     0.01357     0.01421
1945   27     1918    0.12434     0.03209     0.04001     0.02333     0.01330     0.01561
1945   27     1917    0.12228     0.03041     0.03924     0.02309     0.01323     0.01631
1945   28     1917    0.11955     0.02764     0.03807     0.02295     0.01320     0.01769
1945   28     1916    0.11897     0.02649     0.03766     0.02307     0.01330     0.01846
1945   29     1916    0.11997     0.02469     0.03732     0.02388     0.01382     0.02025
1945   29     1915    0.11909     0.02359     0.03670     0.02397     0.01388     0.02095
1945   30     1915    0.11545     0.02124     0.03486     0.02369     0.01372     0.02194
1945   30     1914    0.11258     0.02003     0.03365     0.02324     0.01346     0.02220
1945   31     1914    0.10443     0.01752     0.03063     0.02169     0.01252     0.02207
1945   31     1913    0.10122     0.01654     0.02932     0.02106     0.01217     0.02213
1945   32     1913    0.09561     0.01488     0.02688     0.01989     0.01161     0.02235
1945   32     1912    0.09315     0.01416     0.02570     0.01934     0.01138     0.02257
1945   33     1912    0.08877     0.01290     0.02342     0.01824     0.01101     0.02320
1945   33     1911    0.08673     0.01231     0.02229     0.01768     0.01084     0.02361
1945   34     1911    0.08306     0.01121     0.02002     0.01653     0.01055     0.02474
1945   34     1910    0.08057     0.01063     0.01884     0.01583     0.01029     0.02498
1945   35     1910    0.07468     0.00946     0.01643     0.01429     0.00959     0.02490
1945   35     1909    0.07143     0.00888     0.01526     0.01348     0.00919     0.02463
1945   36     1909    0.06430     0.00771     0.01299     0.01182     0.00827     0.02352
1945   36     1908    0.06100     0.00716     0.01192     0.01102     0.00784     0.02307
1945   37     1908    0.05465     0.00611     0.00991     0.00947     0.00699     0.02218
1945   37     1907    0.05157     0.00561     0.00897     0.00872     0.00657     0.02171
1945   38     1907    0.04558     0.00466     0.00724     0.00728     0.00572     0.02068
1945   38     1906    0.04265     0.00422     0.00645     0.00660     0.00530     0.02008
1945   39     1906    0.03687     0.00338     0.00501     0.00531     0.00446     0.01871
1945   39     1905    0.03425     0.00305     0.00444     0.00477     0.00409     0.01790
1945   40     1905    0.02937     0.00251     0.00350     0.00384     0.00343     0.01609
1945   40     1904    0.02690     0.00223     0.00306     0.00340     0.00310     0.01511
1945   41     1904    0.02217     0.00173     0.00229     0.00261     0.00246     0.01308
1945   41     1903    0.01969     0.00147     0.00190     0.00222     0.00213     0.01197
1945   42     1903    0.01495     0.00099     0.00125     0.00153     0.00150     0.00969
1945   42     1902    0.01286     0.00080     0.00099     0.00125     0.00124     0.00859
1945   43     1902    0.00925     0.00050     0.00060     0.00080     0.00081     0.00654
1945   43     1901    0.00778     0.00039     0.00046     0.00063     0.00065     0.00564
1945   44     1901    0.00535     0.00023     0.00027     0.00039     0.00041     0.00405
1945   44     1900    0.00452     0.00018     0.00021     0.00031     0.00032     0.00349
1945   45     1900    0.00329     0.00011     0.00013     0.00020     0.00021     0.00264
1945   45     1899    0.00277     0.00009     0.00011     0.00016     0.00017     0.00224
1945   46     1899    0.00195     0.00007     0.00008     0.00011     0.00012     0.00158
1945   46     1898    0.00158     0.00006     0.00006     0.00010     0.00010     0.00126
1945   47     1898    0.00098     0.00004     0.00005     0.00007     0.00007     0.00076
1945   47     1897    0.00076     0.00004     0.00004     0.00005     0.00005     0.00058
1945   48     1897    0.00045     0.00003     0.00003     0.00004     0.00004     0.00032
1945   48     1896    0.00034     0.00002     0.00002     0.00003     0.00003     0.00023
1945   49     1896    0.00019     0.00002     0.00002     0.00002     0.00002     0.00012
1945   49     1895    0.00015     0.00001     0.00001     0.00002     0.00002     0.00008
1945   50     1895    0.00008     0.00001     0.00001     0.00001     0.00001     0.00004
1945   50     1894    0.00007     0.00001     0.00001     0.00001     0.00001     0.00003
1945   51     1894    0.00005     0.00001     0.00001     0.00001     0.00001     0.00002
1945   51     1893    0.00004     0.00001     0.00001     0.00001     0.00001     0.00002
