"state","year","month","dom","deaths"
"RS",2010,12,26,215
"RS",2010,12,27,218
"RS",2010,12,28,197
"RS",2010,12,29,175
"RS",2010,12,30,197
"RS",2010,12,31,205
"SC",2010,1,1,94
"SC",2010,1,2,86
"SC",2010,1,3,79
"SC",2010,1,4,96
"SC",2010,1,5,76
"SC",2010,1,6,93
"SC",2010,1,7,82
"SC",2010,1,8,89
"SC",2010,1,9,92
"SC",2010,1,10,74
"SC",2010,1,11,90
"SC",2010,1,12,86
"SC",2010,1,13,88
"SC",2010,1,14,82
"SC",2010,1,15,84
"SC",2010,1,16,84
"SC",2010,1,17,83
"SC",2010,1,18,99
"SC",2010,1,19,66
"SC",2010,1,20,83
"SC",2010,1,21,92
"SC",2010,1,22,77
"SC",2010,1,23,89
"SC",2010,1,24,90
"SC",2010,1,25,70
"SC",2010,1,26,92
"SC",2010,1,27,73
"SC",2010,1,28,91
"SC",2010,1,29,77
"SC",2010,1,30,83
"SC",2010,1,31,88
"SC",2010,2,1,82
"SC",2010,2,2,92
"SC",2010,2,3,116
"SC",2010,2,4,128
"SC",2010,2,5,141
"SC",2010,2,6,152
"SC",2010,2,7,171
"SC",2010,2,8,147
"SC",2010,2,9,116
"SC",2010,2,10,94
"SC",2010,2,11,107
"SC",2010,2,12,103
"SC",2010,2,13,108
"SC",2010,2,14,98
"SC",2010,2,15,84
"SC",2010,2,16,82
"SC",2010,2,17,83
"SC",2010,2,18,89
"SC",2010,2,19,95
"SC",2010,2,20,108
"SC",2010,2,21,84
"SC",2010,2,22,83
"SC",2010,2,23,85
"SC",2010,2,24,95
"SC",2010,2,25,82
"SC",2010,2,26,66
"SC",2010,2,27,77
"SC",2010,2,28,83
"SC",2010,3,1,94
"SC",2010,3,2,83
"SC",2010,3,3,90
"SC",2010,3,4,81
"SC",2010,3,5,85
"SC",2010,3,6,97
"SC",2010,3,7,88
"SC",2010,3,8,81
"SC",2010,3,9,84
"SC",2010,3,10,78
"SC",2010,3,11,99
"SC",2010,3,12,73
"SC",2010,3,13,111
"SC",2010,3,14,82
"SC",2010,3,15,119
"SC",2010,3,16,75
"SC",2010,3,17,87
"SC",2010,3,18,92
"SC",2010,3,19,103
"SC",2010,3,20,94
"SC",2010,3,21,104
"SC",2010,3,22,75
"SC",2010,3,23,82
"SC",2010,3,24,99
"SC",2010,3,25,82
"SC",2010,3,26,69
"SC",2010,3,27,88
"SC",2010,3,28,105
"SC",2010,3,29,95
"SC",2010,3,30,74
"SC",2010,3,31,84
"SC",2010,4,1,93
"SC",2010,4,2,78
"SC",2010,4,3,86
"SC",2010,4,4,100
"SC",2010,4,5,68
"SC",2010,4,6,93
"SC",2010,4,7,98
"SC",2010,4,8,89
"SC",2010,4,9,76
"SC",2010,4,10,99
"SC",2010,4,11,93
"SC",2010,4,12,93
"SC",2010,4,13,105
"SC",2010,4,14,70
"SC",2010,4,15,87
"SC",2010,4,16,95
"SC",2010,4,17,100
"SC",2010,4,18,102
"SC",2010,4,19,103
"SC",2010,4,20,85
"SC",2010,4,21,99
"SC",2010,4,22,83
"SC",2010,4,23,81
"SC",2010,4,24,77
"SC",2010,4,25,95
"SC",2010,4,26,89
"SC",2010,4,27,77
"SC",2010,4,28,79
"SC",2010,4,29,80
"SC",2010,4,30,96
"SC",2010,5,1,101
"SC",2010,5,2,93
"SC",2010,5,3,106
"SC",2010,5,4,104
"SC",2010,5,5,98
"SC",2010,5,6,97
"SC",2010,5,7,88
"SC",2010,5,8,91
"SC",2010,5,9,101
"SC",2010,5,10,98
"SC",2010,5,11,87
"SC",2010,5,12,93
"SC",2010,5,13,84
"SC",2010,5,14,90
"SC",2010,5,15,103
"SC",2010,5,16,92
"SC",2010,5,17,98
"SC",2010,5,18,93
"SC",2010,5,19,90
"SC",2010,5,20,71
"SC",2010,5,21,103
"SC",2010,5,22,105
"SC",2010,5,23,87
"SC",2010,5,24,84
"SC",2010,5,25,89
"SC",2010,5,26,115
"SC",2010,5,27,110
"SC",2010,5,28,92
"SC",2010,5,29,91
"SC",2010,5,30,89
"SC",2010,5,31,92
"SC",2010,6,1,94
"SC",2010,6,2,87
"SC",2010,6,3,84
"SC",2010,6,4,92
"SC",2010,6,5,109
"SC",2010,6,6,102
"SC",2010,6,7,92
"SC",2010,6,8,82
"SC",2010,6,9,113
"SC",2010,6,10,79
"SC",2010,6,11,90
"SC",2010,6,12,98
"SC",2010,6,13,96
"SC",2010,6,14,102
"SC",2010,6,15,101
"SC",2010,6,16,93
"SC",2010,6,17,115
"SC",2010,6,18,106
"SC",2010,6,19,103
"SC",2010,6,20,99
"SC",2010,6,21,84
"SC",2010,6,22,91
"SC",2010,6,23,89
"SC",2010,6,24,114
"SC",2010,6,25,109
"SC",2010,6,26,91
"SC",2010,6,27,103
"SC",2010,6,28,97
"SC",2010,6,29,97
"SC",2010,6,30,86
"SC",2010,7,1,90
"SC",2010,7,2,100
"SC",2010,7,3,95
"SC",2010,7,4,91
"SC",2010,7,5,84
"SC",2010,7,6,104
"SC",2010,7,7,92
"SC",2010,7,8,107
"SC",2010,7,9,98
"SC",2010,7,10,108
"SC",2010,7,11,108
"SC",2010,7,12,99
"SC",2010,7,13,112
"SC",2010,7,14,99
"SC",2010,7,15,110
"SC",2010,7,16,99
"SC",2010,7,17,92
"SC",2010,7,18,107
"SC",2010,7,19,107
"SC",2010,7,20,94
"SC",2010,7,21,112
"SC",2010,7,22,117
"SC",2010,7,23,107
"SC",2010,7,24,91
"SC",2010,7,25,114
"SC",2010,7,26,90
"SC",2010,7,27,101
"SC",2010,7,28,107
"SC",2010,7,29,100
"SC",2010,7,30,99
"SC",2010,7,31,93
"SC",2010,8,1,84
"SC",2010,8,2,100
"SC",2010,8,3,101
"SC",2010,8,4,112
"SC",2010,8,5,101
"SC",2010,8,6,102
"SC",2010,8,7,107
"SC",2010,8,8,100
"SC",2010,8,9,109
"SC",2010,8,10,110
"SC",2010,8,11,87
"SC",2010,8,12,104
"SC",2010,8,13,117
"SC",2010,8,14,103
"SC",2010,8,15,83
"SC",2010,8,16,116
"SC",2010,8,17,85
"SC",2010,8,18,103
"SC",2010,8,19,104
"SC",2010,8,20,91
"SC",2010,8,21,112
"SC",2010,8,22,112
"SC",2010,8,23,91
"SC",2010,8,24,101
"SC",2010,8,25,114
"SC",2010,8,26,114
"SC",2010,8,27,107
"SC",2010,8,28,104
"SC",2010,8,29,111
"SC",2010,8,30,90
"SC",2010,8,31,91
"SC",2010,9,1,100
"SC",2010,9,2,104
"SC",2010,9,3,108
"SC",2010,9,4,109
"SC",2010,9,5,99
"SC",2010,9,6,90
"SC",2010,9,7,87
"SC",2010,9,8,107
"SC",2010,9,9,85
"SC",2010,9,10,97
"SC",2010,9,11,98
"SC",2010,9,12,93
"SC",2010,9,13,75
"SC",2010,9,14,95
"SC",2010,9,15,95
"SC",2010,9,16,108
"SC",2010,9,17,100
"SC",2010,9,18,113
"SC",2010,9,19,93
"SC",2010,9,20,110
"SC",2010,9,21,96
"SC",2010,9,22,97
"SC",2010,9,23,86
"SC",2010,9,24,86
"SC",2010,9,25,86
"SC",2010,9,26,88
"SC",2010,9,27,81
"SC",2010,9,28,84
"SC",2010,9,29,102
"SC",2010,9,30,78
"SC",2010,10,1,97
"SC",2010,10,2,75
"SC",2010,10,3,98
"SC",2010,10,4,94
"SC",2010,10,5,119
"SC",2010,10,6,102
"SC",2010,10,7,93
"SC",2010,10,8,90
"SC",2010,10,9,100
"SC",2010,10,10,91
"SC",2010,10,11,103
"SC",2010,10,12,99
"SC",2010,10,13,97
"SC",2010,10,14,82
"SC",2010,10,15,113
"SC",2010,10,16,101
"SC",2010,10,17,94
"SC",2010,10,18,80
"SC",2010,10,19,80
"SC",2010,10,20,80
"SC",2010,10,21,94
"SC",2010,10,22,94
"SC",2010,10,23,77
"SC",2010,10,24,86
"SC",2010,10,25,101
"SC",2010,10,26,97
"SC",2010,10,27,72
"SC",2010,10,28,102
"SC",2010,10,29,80
"SC",2010,10,30,99
"SC",2010,10,31,104
"SC",2010,11,1,90
"SC",2010,11,2,83
"SC",2010,11,3,81
"SC",2010,11,4,104
"SC",2010,11,5,105
"SC",2010,11,6,103
"SC",2010,11,7,122
"SC",2010,11,8,96
"SC",2010,11,9,85
"SC",2010,11,10,98
"SC",2010,11,11,87
"SC",2010,11,12,76
"SC",2010,11,13,100
"SC",2010,11,14,104
"SC",2010,11,15,82
"SC",2010,11,16,88
"SC",2010,11,17,111
"SC",2010,11,18,98
"SC",2010,11,19,100
"SC",2010,11,20,120
"SC",2010,11,21,112
"SC",2010,11,22,86
"SC",2010,11,23,91
"SC",2010,11,24,92
"SC",2010,11,25,87
"SC",2010,11,26,71
"SC",2010,11,27,98
"SC",2010,11,28,96
"SC",2010,11,29,80
"SC",2010,11,30,84
"SC",2010,12,1,87
"SC",2010,12,2,82
"SC",2010,12,3,72
"SC",2010,12,4,90
"SC",2010,12,5,83
"SC",2010,12,6,89
"SC",2010,12,7,84
"SC",2010,12,8,91
"SC",2010,12,9,92
"SC",2010,12,10,90
"SC",2010,12,11,80
"SC",2010,12,12,100
"SC",2010,12,13,82
"SC",2010,12,14,91
"SC",2010,12,15,88
"SC",2010,12,16,92
"SC",2010,12,17,102
"SC",2010,12,18,114
"SC",2010,12,19,90
"SC",2010,12,20,104
"SC",2010,12,21,96
"SC",2010,12,22,102
"SC",2010,12,23,99
"SC",2010,12,24,94
"SC",2010,12,25,93
"SC",2010,12,26,96
"SC",2010,12,27,93
"SC",2010,12,28,100
"SC",2010,12,29,92
"SC",2010,12,30,111
"SC",2010,12,31,90
"SE",2010,1,1,52
"SE",2010,1,2,32
"SE",2010,1,3,35
"SE",2010,1,4,28
"SE",2010,1,5,28
"SE",2010,1,6,24
"SE",2010,1,7,24
"SE",2010,1,8,39
"SE",2010,1,9,22
"SE",2010,1,10,22
"SE",2010,1,11,39
"SE",2010,1,12,45
"SE",2010,1,13,34
"SE",2010,1,14,32
"SE",2010,1,15,36
"SE",2010,1,16,33
"SE",2010,1,17,34
"SE",2010,1,18,25
"SE",2010,1,19,18
"SE",2010,1,20,22
"SE",2010,1,21,30
"SE",2010,1,22,39
"SE",2010,1,23,24
"SE",2010,1,24,32
"SE",2010,1,25,31
"SE",2010,1,26,27
"SE",2010,1,27,22
"SE",2010,1,28,29
"SE",2010,1,29,23
"SE",2010,1,30,18
"SE",2010,1,31,29
"SE",2010,2,1,33
"SE",2010,2,2,39
"SE",2010,2,3,21
"SE",2010,2,4,27
"SE",2010,2,5,32
"SE",2010,2,6,34
"SE",2010,2,7,30
"SE",2010,2,8,21
"SE",2010,2,9,23
"SE",2010,2,10,27
"SE",2010,2,11,36
"SE",2010,2,12,34
"SE",2010,2,13,25
"SE",2010,2,14,29
"SE",2010,2,15,27
"SE",2010,2,16,27
"SE",2010,2,17,34
"SE",2010,2,18,27
"SE",2010,2,19,34
"SE",2010,2,20,30
"SE",2010,2,21,30
"SE",2010,2,22,33
"SE",2010,2,23,28
"SE",2010,2,24,17
"SE",2010,2,25,33
"SE",2010,2,26,19
"SE",2010,2,27,19
"SE",2010,2,28,31
"SE",2010,3,1,27
"SE",2010,3,2,30
"SE",2010,3,3,19
"SE",2010,3,4,29
"SE",2010,3,5,18
"SE",2010,3,6,36
"SE",2010,3,7,30
"SE",2010,3,8,36
"SE",2010,3,9,24
"SE",2010,3,10,29
"SE",2010,3,11,29
"SE",2010,3,12,31
"SE",2010,3,13,34
"SE",2010,3,14,20
"SE",2010,3,15,38
"SE",2010,3,16,26
"SE",2010,3,17,25
"SE",2010,3,18,24
"SE",2010,3,19,24
"SE",2010,3,20,34
"SE",2010,3,21,25
"SE",2010,3,22,34
"SE",2010,3,23,29
"SE",2010,3,24,30
"SE",2010,3,25,31
"SE",2010,3,26,20
"SE",2010,3,27,28
"SE",2010,3,28,25
"SE",2010,3,29,22
"SE",2010,3,30,29
"SE",2010,3,31,33
"SE",2010,4,1,36
"SE",2010,4,2,28
"SE",2010,4,3,27
"SE",2010,4,4,32
"SE",2010,4,5,28
"SE",2010,4,6,27
"SE",2010,4,7,34
"SE",2010,4,8,29
"SE",2010,4,9,31
"SE",2010,4,10,28
"SE",2010,4,11,36
"SE",2010,4,12,27
"SE",2010,4,13,35
"SE",2010,4,14,20
"SE",2010,4,15,30
"SE",2010,4,16,33
"SE",2010,4,17,45
"SE",2010,4,18,30
"SE",2010,4,19,24
"SE",2010,4,20,38
"SE",2010,4,21,32
"SE",2010,4,22,31
"SE",2010,4,23,31
"SE",2010,4,24,34
"SE",2010,4,25,26
"SE",2010,4,26,30
"SE",2010,4,27,37
"SE",2010,4,28,38
"SE",2010,4,29,37
"SE",2010,4,30,38
"SE",2010,5,1,38
"SE",2010,5,2,33
"SE",2010,5,3,33
"SE",2010,5,4,20
"SE",2010,5,5,30
"SE",2010,5,6,32
"SE",2010,5,7,31
"SE",2010,5,8,44
"SE",2010,5,9,48
"SE",2010,5,10,30
"SE",2010,5,11,35
"SE",2010,5,12,30
"SE",2010,5,13,29
"SE",2010,5,14,29
"SE",2010,5,15,24
"SE",2010,5,16,29
"SE",2010,5,17,21
"SE",2010,5,18,29
"SE",2010,5,19,25
"SE",2010,5,20,28
"SE",2010,5,21,29
"SE",2010,5,22,20
"SE",2010,5,23,32
"SE",2010,5,24,39
"SE",2010,5,25,41
"SE",2010,5,26,30
"SE",2010,5,27,36
"SE",2010,5,28,29
"SE",2010,5,29,34
"SE",2010,5,30,26
"SE",2010,5,31,38
"SE",2010,6,1,32
"SE",2010,6,2,23
"SE",2010,6,3,32
"SE",2010,6,4,26
"SE",2010,6,5,30
"SE",2010,6,6,30
"SE",2010,6,7,22
"SE",2010,6,8,39
"SE",2010,6,9,22
"SE",2010,6,10,23
"SE",2010,6,11,23
"SE",2010,6,12,29
"SE",2010,6,13,33
"SE",2010,6,14,31
"SE",2010,6,15,39
"SE",2010,6,16,27
"SE",2010,6,17,37
"SE",2010,6,18,28
"SE",2010,6,19,34
"SE",2010,6,20,20
"SE",2010,6,21,36
"SE",2010,6,22,35
"SE",2010,6,23,39
"SE",2010,6,24,29
"SE",2010,6,25,30
"SE",2010,6,26,40
"SE",2010,6,27,36
"SE",2010,6,28,36
"SE",2010,6,29,21
"SE",2010,6,30,34
"SE",2010,7,1,30
"SE",2010,7,2,31
"SE",2010,7,3,33
"SE",2010,7,4,28
"SE",2010,7,5,42
"SE",2010,7,6,36
"SE",2010,7,7,29
"SE",2010,7,8,33
"SE",2010,7,9,31
"SE",2010,7,10,31
"SE",2010,7,11,26
"SE",2010,7,12,26
"SE",2010,7,13,20
"SE",2010,7,14,31
"SE",2010,7,15,33
"SE",2010,7,16,20
"SE",2010,7,17,25
"SE",2010,7,18,39
"SE",2010,7,19,29
"SE",2010,7,20,26
"SE",2010,7,21,22
"SE",2010,7,22,37
"SE",2010,7,23,26
"SE",2010,7,24,26
"SE",2010,7,25,28
"SE",2010,7,26,29
"SE",2010,7,27,29
"SE",2010,7,28,30
"SE",2010,7,29,48
"SE",2010,7,30,37
"SE",2010,7,31,32
"SE",2010,8,1,37
"SE",2010,8,2,31
"SE",2010,8,3,28
"SE",2010,8,4,28
"SE",2010,8,5,31
"SE",2010,8,6,30
"SE",2010,8,7,33
"SE",2010,8,8,38
"SE",2010,8,9,32
"SE",2010,8,10,33
"SE",2010,8,11,35
"SE",2010,8,12,36
"SE",2010,8,13,36
"SE",2010,8,14,27
"SE",2010,8,15,30
"SE",2010,8,16,33
"SE",2010,8,17,37
"SE",2010,8,18,39
"SE",2010,8,19,35
"SE",2010,8,20,45
"SE",2010,8,21,23
"SE",2010,8,22,40
"SE",2010,8,23,33
"SE",2010,8,24,27
"SE",2010,8,25,34
"SE",2010,8,26,19
"SE",2010,8,27,24
"SE",2010,8,28,23
"SE",2010,8,29,25
"SE",2010,8,30,33
"SE",2010,8,31,44
"SE",2010,9,1,34
"SE",2010,9,2,37
"SE",2010,9,3,25
"SE",2010,9,4,33
"SE",2010,9,5,28
"SE",2010,9,6,34
"SE",2010,9,7,30
"SE",2010,9,8,37
"SE",2010,9,9,23
"SE",2010,9,10,27
"SE",2010,9,11,30
"SE",2010,9,12,34
"SE",2010,9,13,39
"SE",2010,9,14,25
"SE",2010,9,15,26
"SE",2010,9,16,32
"SE",2010,9,17,23
"SE",2010,9,18,22
"SE",2010,9,19,18
"SE",2010,9,20,42
"SE",2010,9,21,27
"SE",2010,9,22,33
"SE",2010,9,23,20
"SE",2010,9,24,32
"SE",2010,9,25,29
"SE",2010,9,26,26
"SE",2010,9,27,33
"SE",2010,9,28,24
"SE",2010,9,29,28
"SE",2010,9,30,33
"SE",2010,10,1,30
"SE",2010,10,2,31
"SE",2010,10,3,41
"SE",2010,10,4,32
"SE",2010,10,5,32
"SE",2010,10,6,24
"SE",2010,10,7,21
"SE",2010,10,8,36
"SE",2010,10,9,34
"SE",2010,10,10,32
"SE",2010,10,11,22
"SE",2010,10,12,25
"SE",2010,10,13,31
"SE",2010,10,14,26
"SE",2010,10,15,30
"SE",2010,10,16,21
"SE",2010,10,17,34
"SE",2010,10,18,30
"SE",2010,10,19,21
"SE",2010,10,20,23
"SE",2010,10,21,23
"SE",2010,10,22,27
"SE",2010,10,23,20
"SE",2010,10,24,22
"SE",2010,10,25,25
"SE",2010,10,26,36
"SE",2010,10,27,27
"SE",2010,10,28,32
"SE",2010,10,29,26
"SE",2010,10,30,27
"SE",2010,10,31,34
"SE",2010,11,1,29
"SE",2010,11,2,25
"SE",2010,11,3,25
"SE",2010,11,4,20
"SE",2010,11,5,25
"SE",2010,11,6,27
"SE",2010,11,7,39
"SE",2010,11,8,32
"SE",2010,11,9,27
"SE",2010,11,10,23
"SE",2010,11,11,34
"SE",2010,11,12,25
"SE",2010,11,13,19
"SE",2010,11,14,30
"SE",2010,11,15,29
"SE",2010,11,16,33
"SE",2010,11,17,21
"SE",2010,11,18,28
"SE",2010,11,19,24
"SE",2010,11,20,38
"SE",2010,11,21,32
"SE",2010,11,22,30
"SE",2010,11,23,32
"SE",2010,11,24,31
"SE",2010,11,25,26
"SE",2010,11,26,32
"SE",2010,11,27,26
"SE",2010,11,28,42
"SE",2010,11,29,20
"SE",2010,11,30,25
"SE",2010,12,1,39
"SE",2010,12,2,24
"SE",2010,12,3,23
"SE",2010,12,4,23
"SE",2010,12,5,40
"SE",2010,12,6,30
"SE",2010,12,7,26
"SE",2010,12,8,39
"SE",2010,12,9,23
"SE",2010,12,10,37
"SE",2010,12,11,31
"SE",2010,12,12,30
"SE",2010,12,13,24
"SE",2010,12,14,33
"SE",2010,12,15,31
"SE",2010,12,16,30
"SE",2010,12,17,23
"SE",2010,12,18,33
"SE",2010,12,19,41
"SE",2010,12,20,24
"SE",2010,12,21,24
"SE",2010,12,22,28
"SE",2010,12,23,25
"SE",2010,12,24,32
"SE",2010,12,25,46
"SE",2010,12,26,32
"SE",2010,12,27,28
"SE",2010,12,28,32
"SE",2010,12,29,33
"SE",2010,12,30,29
"SE",2010,12,31,37
"SP",2010,1,1,752
"SP",2010,1,2,701
"SP",2010,1,3,652
"SP",2010,1,4,687
"SP",2010,1,5,675
"SP",2010,1,6,699
"SP",2010,1,7,648
"SP",2010,1,8,653
"SP",2010,1,9,725
"SP",2010,1,10,685
"SP",2010,1,11,711
"SP",2010,1,12,717
"SP",2010,1,13,717
"SP",2010,1,14,707
"SP",2010,1,15,669
"SP",2010,1,16,657
"SP",2010,1,17,659
"SP",2010,1,18,691
"SP",2010,1,19,688
"SP",2010,1,20,670
"SP",2010,1,21,704
"SP",2010,1,22,632
"SP",2010,1,23,721
"SP",2010,1,24,681
"SP",2010,1,25,664
"SP",2010,1,26,644
"SP",2010,1,27,663
"SP",2010,1,28,655
"SP",2010,1,29,667
"SP",2010,1,30,678
"SP",2010,1,31,668
"SP",2010,2,1,684
"SP",2010,2,2,724
"SP",2010,2,3,695
"SP",2010,2,4,766
"SP",2010,2,5,753
"SP",2010,2,6,828
"SP",2010,2,7,839
"SP",2010,2,8,834
"SP",2010,2,9,792
"SP",2010,2,10,716
"SP",2010,2,11,770
"SP",2010,2,12,737
"SP",2010,2,13,743
"SP",2010,2,14,708
"SP",2010,2,15,768
"SP",2010,2,16,714
"SP",2010,2,17,771
"SP",2010,2,18,664
"SP",2010,2,19,648
"SP",2010,2,20,697
"SP",2010,2,21,745
"SP",2010,2,22,722
"SP",2010,2,23,685
"SP",2010,2,24,754
"SP",2010,2,25,596
"SP",2010,2,26,646
"SP",2010,2,27,690
"SP",2010,2,28,695
"SP",2010,3,1,661
"SP",2010,3,2,617
"SP",2010,3,3,707
"SP",2010,3,4,667
"SP",2010,3,5,696
"SP",2010,3,6,703
"SP",2010,3,7,670
"SP",2010,3,8,652
"SP",2010,3,9,683
"SP",2010,3,10,714
"SP",2010,3,11,729
"SP",2010,3,12,771
"SP",2010,3,13,817
"SP",2010,3,14,779
"SP",2010,3,15,748
"SP",2010,3,16,651
"SP",2010,3,17,658
"SP",2010,3,18,699
"SP",2010,3,19,711
"SP",2010,3,20,731
"SP",2010,3,21,673
"SP",2010,3,22,630
"SP",2010,3,23,654
"SP",2010,3,24,675
"SP",2010,3,25,677
"SP",2010,3,26,693
"SP",2010,3,27,651
"SP",2010,3,28,713
"SP",2010,3,29,651
"SP",2010,3,30,644
"SP",2010,3,31,653
"SP",2010,4,1,623
"SP",2010,4,2,656
"SP",2010,4,3,691
"SP",2010,4,4,670
"SP",2010,4,5,657
"SP",2010,4,6,653
"SP",2010,4,7,670
"SP",2010,4,8,661
"SP",2010,4,9,710
"SP",2010,4,10,744
"SP",2010,4,11,720
"SP",2010,4,12,756
"SP",2010,4,13,721
"SP",2010,4,14,728
"SP",2010,4,15,701
"SP",2010,4,16,714
"SP",2010,4,17,800
"SP",2010,4,18,738
"SP",2010,4,19,732
"SP",2010,4,20,771
"SP",2010,4,21,794
"SP",2010,4,22,746
"SP",2010,4,23,770
"SP",2010,4,24,709
"SP",2010,4,25,750
"SP",2010,4,26,733
"SP",2010,4,27,682
"SP",2010,4,28,650
"SP",2010,4,29,655
"SP",2010,4,30,642
"SP",2010,5,1,700
"SP",2010,5,2,704
"SP",2010,5,3,650
"SP",2010,5,4,678
"SP",2010,5,5,709
"SP",2010,5,6,682
"SP",2010,5,7,723
"SP",2010,5,8,693
"SP",2010,5,9,709
"SP",2010,5,10,712
"SP",2010,5,11,710
"SP",2010,5,12,684
"SP",2010,5,13,762
"SP",2010,5,14,739
"SP",2010,5,15,748
"SP",2010,5,16,740
"SP",2010,5,17,757
"SP",2010,5,18,787
"SP",2010,5,19,714
"SP",2010,5,20,711
"SP",2010,5,21,790
"SP",2010,5,22,775
"SP",2010,5,23,754
"SP",2010,5,24,743
"SP",2010,5,25,770
"SP",2010,5,26,731
"SP",2010,5,27,747
"SP",2010,5,28,727
"SP",2010,5,29,706
"SP",2010,5,30,772
"SP",2010,5,31,777
"SP",2010,6,1,751
"SP",2010,6,2,734
"SP",2010,6,3,774
"SP",2010,6,4,772
"SP",2010,6,5,752
"SP",2010,6,6,793
"SP",2010,6,7,806
"SP",2010,6,8,746
"SP",2010,6,9,789
"SP",2010,6,10,784
"SP",2010,6,11,759
"SP",2010,6,12,798
"SP",2010,6,13,797
"SP",2010,6,14,834
"SP",2010,6,15,834
"SP",2010,6,16,869
"SP",2010,6,17,802
"SP",2010,6,18,831
"SP",2010,6,19,848
"SP",2010,6,20,829
"SP",2010,6,21,814
"SP",2010,6,22,773
"SP",2010,6,23,752
"SP",2010,6,24,794
"SP",2010,6,25,774
"SP",2010,6,26,806
"SP",2010,6,27,750
"SP",2010,6,28,768
"SP",2010,6,29,785
"SP",2010,6,30,733
"SP",2010,7,1,802
"SP",2010,7,2,749
"SP",2010,7,3,732
"SP",2010,7,4,774
"SP",2010,7,5,739
"SP",2010,7,6,764
"SP",2010,7,7,791
"SP",2010,7,8,779
"SP",2010,7,9,742
"SP",2010,7,10,768
"SP",2010,7,11,798
"SP",2010,7,12,749
"SP",2010,7,13,724
"SP",2010,7,14,732
"SP",2010,7,15,682
"SP",2010,7,16,747
"SP",2010,7,17,820
"SP",2010,7,18,762
"SP",2010,7,19,726
"SP",2010,7,20,799
"SP",2010,7,21,723
"SP",2010,7,22,747
"SP",2010,7,23,764
"SP",2010,7,24,763
"SP",2010,7,25,739
"SP",2010,7,26,746
"SP",2010,7,27,685
"SP",2010,7,28,714
"SP",2010,7,29,712
"SP",2010,7,30,718
"SP",2010,7,31,733
"SP",2010,8,1,722
"SP",2010,8,2,746
"SP",2010,8,3,678
"SP",2010,8,4,698
"SP",2010,8,5,682
"SP",2010,8,6,754
"SP",2010,8,7,773
"SP",2010,8,8,739
"SP",2010,8,9,774
"SP",2010,8,10,737
"SP",2010,8,11,690
"SP",2010,8,12,686
"SP",2010,8,13,716
"SP",2010,8,14,714
"SP",2010,8,15,770
"SP",2010,8,16,762
"SP",2010,8,17,784
"SP",2010,8,18,768
"SP",2010,8,19,749
"SP",2010,8,20,752
"SP",2010,8,21,799
"SP",2010,8,22,813
"SP",2010,8,23,838
"SP",2010,8,24,827
"SP",2010,8,25,769
"SP",2010,8,26,832
"SP",2010,8,27,820
"SP",2010,8,28,815
"SP",2010,8,29,767
"SP",2010,8,30,782
"SP",2010,8,31,754
"SP",2010,9,1,734
"SP",2010,9,2,780
"SP",2010,9,3,782
"SP",2010,9,4,755
"SP",2010,9,5,786
"SP",2010,9,6,740
"SP",2010,9,7,761
"SP",2010,9,8,736
"SP",2010,9,9,701
"SP",2010,9,10,802
"SP",2010,9,11,787
"SP",2010,9,12,790
"SP",2010,9,13,779
"SP",2010,9,14,768
"SP",2010,9,15,786
"SP",2010,9,16,713
"SP",2010,9,17,727
"SP",2010,9,18,712
"SP",2010,9,19,686
"SP",2010,9,20,743
"SP",2010,9,21,769
"SP",2010,9,22,744
"SP",2010,9,23,782
"SP",2010,9,24,781
"SP",2010,9,25,693
"SP",2010,9,26,715
"SP",2010,9,27,682
"SP",2010,9,28,689
"SP",2010,9,29,707
"SP",2010,9,30,733
"SP",2010,10,1,682
"SP",2010,10,2,687
"SP",2010,10,3,682
"SP",2010,10,4,729
"SP",2010,10,5,731
"SP",2010,10,6,716
"SP",2010,10,7,725
"SP",2010,10,8,681
"SP",2010,10,9,655
"SP",2010,10,10,686
"SP",2010,10,11,747
"SP",2010,10,12,737
"SP",2010,10,13,669
"SP",2010,10,14,736
"SP",2010,10,15,759
"SP",2010,10,16,737
"SP",2010,10,17,663
"SP",2010,10,18,690
"SP",2010,10,19,638
"SP",2010,10,20,696
"SP",2010,10,21,713
"SP",2010,10,22,724
"SP",2010,10,23,719
"SP",2010,10,24,690
"SP",2010,10,25,758
"SP",2010,10,26,676
"SP",2010,10,27,676
"SP",2010,10,28,668
"SP",2010,10,29,721
"SP",2010,10,30,743
"SP",2010,10,31,724
"SP",2010,11,1,708
"SP",2010,11,2,689
"SP",2010,11,3,659
"SP",2010,11,4,659
"SP",2010,11,5,722
"SP",2010,11,6,743
"SP",2010,11,7,709
"SP",2010,11,8,692
"SP",2010,11,9,702
"SP",2010,11,10,747
"SP",2010,11,11,710
"SP",2010,11,12,667
"SP",2010,11,13,671
"SP",2010,11,14,695
"SP",2010,11,15,728
"SP",2010,11,16,693
"SP",2010,11,17,680
"SP",2010,11,18,657
"SP",2010,11,19,697
"SP",2010,11,20,766
"SP",2010,11,21,739
"SP",2010,11,22,724
"SP",2010,11,23,684
"SP",2010,11,24,723
"SP",2010,11,25,747
"SP",2010,11,26,722
"SP",2010,11,27,709
"SP",2010,11,28,748
"SP",2010,11,29,752
"SP",2010,11,30,742
"SP",2010,12,1,735
"SP",2010,12,2,708
"SP",2010,12,3,749
"SP",2010,12,4,774
"SP",2010,12,5,735
