"","year","month","dom","doy","dow","hour","Southern","circumstance","deaths","H"
"9302",2009,1,2,2,"5",15,FALSE,"Homicide",2,87
"9303",2009,1,2,2,"5",15,FALSE,"Unknown",1,87
"9304",2009,1,2,2,"5",15,FALSE,NA,6,87
"9305",2009,1,2,2,"5",16,FALSE,"Accident",1,88
"9306",2009,1,2,2,"5",16,FALSE,NA,7,88
"9307",2009,1,2,2,"5",17,FALSE,"Homicide",2,89
"9308",2009,1,2,2,"5",17,FALSE,NA,3,89
"9309",2009,1,2,2,"5",18,FALSE,"Homicide",2,90
"9310",2009,1,2,2,"5",18,FALSE,"Unknown",3,90
"9311",2009,1,2,2,"5",18,FALSE,NA,15,90
"9312",2009,1,2,2,"5",19,FALSE,"Accident",1,91
"9313",2009,1,2,2,"5",19,FALSE,"Homicide",1,91
"9314",2009,1,2,2,"5",19,FALSE,NA,9,91
"9315",2009,1,2,2,"5",20,FALSE,"Homicide",2,92
"9316",2009,1,2,2,"5",20,FALSE,NA,6,92
"9317",2009,1,2,2,"5",21,FALSE,"Unknown",1,93
"9318",2009,1,2,2,"5",21,FALSE,NA,9,93
"9319",2009,1,2,2,"5",22,FALSE,"Other",1,94
"9320",2009,1,2,2,"5",22,FALSE,NA,9,94
"9321",2009,1,2,2,"5",23,FALSE,"Homicide",1,95
"9322",2009,1,2,2,"5",23,FALSE,NA,9,95
"9323",2009,12,30,364,"3",0,FALSE,NA,7,0
"9324",2009,12,30,364,"3",1,FALSE,"Homicide",1,1
"9325",2009,12,30,364,"3",1,FALSE,NA,5,1
"9326",2009,12,30,364,"3",2,FALSE,NA,6,2
"9327",2009,12,30,364,"3",3,FALSE,"Accident",1,3
"9328",2009,12,30,364,"3",3,FALSE,NA,7,3
"9329",2009,12,30,364,"3",4,FALSE,NA,7,4
"9330",2009,12,30,364,"3",5,FALSE,NA,11,5
"9331",2009,12,30,364,"3",6,FALSE,"Homicide",2,6
"9332",2009,12,30,364,"3",6,FALSE,NA,2,6
"9333",2009,12,30,364,"3",7,FALSE,"Unknown",1,7
"9334",2009,12,30,364,"3",7,FALSE,NA,7,7
"9335",2009,12,30,364,"3",8,FALSE,NA,6,8
"9336",2009,12,30,364,"3",9,FALSE,"Unknown",1,9
"9337",2009,12,30,364,"3",9,FALSE,NA,6,9
"9338",2009,12,30,364,"3",10,FALSE,"Unknown",1,10
"9339",2009,12,30,364,"3",10,FALSE,NA,4,10
"9340",2009,12,30,364,"3",11,FALSE,"Homicide",1,11
"9341",2009,12,30,364,"3",11,FALSE,NA,9,11
"9342",2009,12,30,364,"3",12,FALSE,"Accident",2,12
"9343",2009,12,30,364,"3",12,FALSE,"Unknown",1,12
"9344",2009,12,30,364,"3",12,FALSE,NA,5,12
"9345",2009,12,30,364,"3",13,FALSE,"Homicide",1,13
"9346",2009,12,30,364,"3",13,FALSE,NA,8,13
"9347",2009,12,30,364,"3",14,FALSE,"Accident",1,14
"9348",2009,12,30,364,"3",14,FALSE,"Homicide",1,14
"9349",2009,12,30,364,"3",14,FALSE,NA,6,14
"9350",2009,12,30,364,"3",15,FALSE,NA,6,15
"9351",2009,12,30,364,"3",16,FALSE,"Homicide",1,16
"9352",2009,12,30,364,"3",16,FALSE,NA,8,16
"9353",2009,12,30,364,"3",17,FALSE,NA,6,17
"9354",2009,12,30,364,"3",18,FALSE,"Accident",1,18
"9355",2009,12,30,364,"3",18,FALSE,"Homicide",2,18
"9356",2009,12,30,364,"3",18,FALSE,NA,9,18
"9357",2009,12,30,364,"3",19,FALSE,"Homicide",1,19
"9358",2009,12,30,364,"3",19,FALSE,NA,6,19
"9359",2009,12,30,364,"3",21,FALSE,NA,4,21
"9360",2009,12,30,364,"3",22,FALSE,"Homicide",1,22
"9361",2009,12,30,364,"3",22,FALSE,NA,2,22
"9362",2009,12,30,364,"3",23,FALSE,"Homicide",3,23
"9363",2009,12,30,364,"3",23,FALSE,NA,9,23
"9364",2009,12,31,365,"4",0,FALSE,"Homicide",1,24
"9365",2009,12,31,365,"4",0,FALSE,NA,5,24
"9366",2009,12,31,365,"4",1,FALSE,"Homicide",1,25
"9367",2009,12,31,365,"4",1,FALSE,"Unknown",1,25
"9368",2009,12,31,365,"4",1,FALSE,NA,5,25
"9369",2009,12,31,365,"4",2,FALSE,NA,10,26
"9370",2009,12,31,365,"4",3,FALSE,"Accident",1,27
"9371",2009,12,31,365,"4",3,FALSE,NA,4,27
"9372",2009,12,31,365,"4",4,FALSE,"Homicide",1,28
"9373",2009,12,31,365,"4",4,FALSE,NA,12,28
"9374",2009,12,31,365,"4",5,FALSE,NA,6,29
"9375",2009,12,31,365,"4",6,FALSE,"Homicide",1,30
"9376",2009,12,31,365,"4",6,FALSE,NA,6,30
"9377",2009,12,31,365,"4",7,FALSE,"Accident",1,31
"9378",2009,12,31,365,"4",7,FALSE,"Homicide",1,31
"9379",2009,12,31,365,"4",7,FALSE,"Unknown",1,31
"9380",2009,12,31,365,"4",7,FALSE,NA,5,31
"9381",2009,12,31,365,"4",8,FALSE,"Homicide",1,32
"9382",2009,12,31,365,"4",8,FALSE,"Other",1,32
"9383",2009,12,31,365,"4",8,FALSE,NA,5,32
"9384",2009,12,31,365,"4",9,FALSE,"Unknown",1,33
"9385",2009,12,31,365,"4",9,FALSE,NA,5,33
"9386",2009,12,31,365,"4",10,FALSE,"Homicide",1,34
"9387",2009,12,31,365,"4",10,FALSE,NA,7,34
"9388",2009,12,31,365,"4",11,FALSE,"Homicide",2,35
"9389",2009,12,31,365,"4",11,FALSE,NA,5,35
"9390",2009,12,31,365,"4",12,FALSE,"Homicide",2,36
"9391",2009,12,31,365,"4",12,FALSE,NA,3,36
"9392",2009,12,31,365,"4",13,FALSE,"Accident",1,37
"9393",2009,12,31,365,"4",13,FALSE,"Unknown",1,37
"9394",2009,12,31,365,"4",13,FALSE,NA,7,37
"9395",2009,12,31,365,"4",14,FALSE,"Unknown",1,38
"9396",2009,12,31,365,"4",14,FALSE,NA,6,38
"9397",2009,12,31,365,"4",15,FALSE,"Homicide",1,39
"9398",2009,12,31,365,"4",15,FALSE,NA,5,39
"9399",2009,12,31,365,"4",16,FALSE,"Homicide",1,40
"9400",2009,12,31,365,"4",16,FALSE,"Unknown",2,40
"9401",2009,12,31,365,"4",16,FALSE,NA,6,40
"9402",2009,12,31,365,"4",17,FALSE,"Accident",2,41
"9403",2009,12,31,365,"4",17,FALSE,"Homicide",1,41
"9404",2009,12,31,365,"4",17,FALSE,"Unknown",1,41
"9405",2009,12,31,365,"4",17,FALSE,NA,6,41
"9406",2009,12,31,365,"4",18,FALSE,"Accident",2,42
"9407",2009,12,31,365,"4",18,FALSE,NA,6,42
"9408",2009,12,31,365,"4",19,FALSE,"Unknown",1,43
"9409",2009,12,31,365,"4",19,FALSE,NA,8,43
"9410",2009,12,31,365,"4",20,FALSE,"Homicide",1,44
"9411",2009,12,31,365,"4",20,FALSE,NA,6,44
"9412",2009,12,31,365,"4",21,FALSE,"Accident",1,45
"9413",2009,12,31,365,"4",21,FALSE,"Other",1,45
"9414",2009,12,31,365,"4",21,FALSE,"Unknown",1,45
"9415",2009,12,31,365,"4",21,FALSE,NA,5,45
"9416",2009,12,31,365,"4",22,FALSE,"Accident",1,46
"9417",2009,12,31,365,"4",22,FALSE,"Homicide",1,46
"9418",2009,12,31,365,"4",22,FALSE,NA,4,46
"9419",2009,12,31,365,"4",23,FALSE,"Accident",2,47
"9420",2009,12,31,365,"4",23,FALSE,"Homicide",1,47
"9421",2009,12,31,365,"4",23,FALSE,NA,5,47
"9422",2009,1,1,1,"4",0,FALSE,NA,1,48
"9423",2009,1,1,1,"4",1,FALSE,NA,4,49
"9424",2009,1,1,1,"4",2,FALSE,"Homicide",2,50
"9425",2009,1,1,1,"4",2,FALSE,NA,5,50
"9426",2009,1,1,1,"4",3,FALSE,"Homicide",1,51
"9427",2009,1,1,1,"4",3,FALSE,NA,5,51
"9428",2009,1,1,1,"4",4,FALSE,"Accident",1,52
"9429",2009,1,1,1,"4",4,FALSE,"Unknown",1,52
"9430",2009,1,1,1,"4",4,FALSE,NA,5,52
"9431",2009,1,1,1,"4",5,FALSE,"Unknown",1,53
"9432",2009,1,1,1,"4",5,FALSE,NA,4,53
"9433",2009,1,1,1,"4",6,FALSE,"Homicide",1,54
"9434",2009,1,1,1,"4",6,FALSE,"Unknown",1,54
"9435",2009,1,1,1,"4",6,FALSE,NA,4,54
"9436",2009,1,1,1,"4",7,FALSE,NA,2,55
"9437",2009,1,1,1,"4",8,FALSE,"Accident",2,56
"9438",2009,1,1,1,"4",8,FALSE,"Unknown",1,56
"9439",2009,1,1,1,"4",8,FALSE,NA,2,56
"9440",2009,1,1,1,"4",9,FALSE,NA,4,57
"9441",2009,1,1,1,"4",10,FALSE,"Suicide",1,58
"9442",2009,1,1,1,"4",10,FALSE,NA,10,58
"9443",2009,1,1,1,"4",11,FALSE,"Homicide",1,59
"9444",2009,1,1,1,"4",11,FALSE,NA,5,59
"9445",2009,1,1,1,"4",12,FALSE,"Accident",1,60
"9446",2009,1,1,1,"4",12,FALSE,NA,2,60
"9447",2009,1,1,1,"4",13,FALSE,"Suicide",1,61
"9448",2009,1,1,1,"4",13,FALSE,NA,5,61
"9449",2009,1,1,1,"4",14,FALSE,"Accident",1,62
"9450",2009,1,1,1,"4",14,FALSE,NA,2,62
"9451",2009,1,1,1,"4",15,FALSE,NA,6,63
"9452",2009,1,1,1,"4",16,FALSE,"Accident",2,64
"9453",2009,1,1,1,"4",16,FALSE,"Homicide",2,64
"9454",2009,1,1,1,"4",16,FALSE,NA,6,64
"9455",2009,1,1,1,"4",17,FALSE,"Accident",1,65
"9456",2009,1,1,1,"4",17,FALSE,NA,4,65
"9457",2009,1,1,1,"4",18,FALSE,"Suicide",1,66
"9458",2009,1,1,1,"4",18,FALSE,"Unknown",1,66
"9459",2009,1,1,1,"4",18,FALSE,NA,6,66
"9460",2009,1,1,1,"4",19,FALSE,"Accident",1,67
"9461",2009,1,1,1,"4",19,FALSE,"Homicide",2,67
"9462",2009,1,1,1,"4",19,FALSE,NA,7,67
"9463",2009,1,1,1,"4",20,FALSE,"Accident",1,68
"9464",2009,1,1,1,"4",20,FALSE,"Homicide",1,68
"9465",2009,1,1,1,"4",20,FALSE,NA,3,68
"9466",2009,1,1,1,"4",22,FALSE,NA,4,70
"9467",2009,1,1,1,"4",23,FALSE,NA,3,71
"9468",2009,1,2,2,"5",0,FALSE,"Homicide",1,72
"9469",2009,1,2,2,"5",0,FALSE,NA,3,72
"9470",2009,1,2,2,"5",1,FALSE,NA,8,73
"9471",2009,1,2,2,"5",2,FALSE,NA,4,74
"9472",2009,1,2,2,"5",3,FALSE,"Unknown",1,75
"9473",2009,1,2,2,"5",3,FALSE,NA,6,75
"9474",2009,1,2,2,"5",4,FALSE,"Accident",1,76
"9475",2009,1,2,2,"5",4,FALSE,NA,6,76
"9476",2009,1,2,2,"5",5,FALSE,"Accident",1,77
"9477",2009,1,2,2,"5",5,FALSE,"Unknown",1,77
"9478",2009,1,2,2,"5",5,FALSE,NA,4,77
"9479",2009,1,2,2,"5",6,FALSE,NA,3,78
"9480",2009,1,2,2,"5",7,FALSE,"Accident",1,79
"9481",2009,1,2,2,"5",7,FALSE,NA,3,79
"9482",2009,1,2,2,"5",8,FALSE,NA,3,80
"9483",2009,1,2,2,"5",9,FALSE,NA,9,81
"9484",2009,1,2,2,"5",10,FALSE,"Unknown",1,82
"9485",2009,1,2,2,"5",10,FALSE,NA,5,82
"9486",2009,1,2,2,"5",11,FALSE,NA,2,83
"9487",2009,1,2,2,"5",12,FALSE,NA,1,84
"9488",2009,1,2,2,"5",13,FALSE,NA,5,85
"9489",2009,1,2,2,"5",14,FALSE,"Unknown",1,86
"9490",2009,1,2,2,"5",14,FALSE,NA,5,86
"9491",2009,1,2,2,"5",15,FALSE,NA,7,87
"9492",2009,1,2,2,"5",16,FALSE,NA,5,88
"9493",2009,1,2,2,"5",17,FALSE,"Unknown",1,89
"9494",2009,1,2,2,"5",17,FALSE,NA,1,89
"9495",2009,1,2,2,"5",18,FALSE,"Homicide",2,90
"9496",2009,1,2,2,"5",18,FALSE,NA,4,90
"9497",2009,1,2,2,"5",19,FALSE,"Homicide",1,91
"9498",2009,1,2,2,"5",19,FALSE,"Unknown",1,91
"9499",2009,1,2,2,"5",19,FALSE,NA,7,91
"9500",2009,1,2,2,"5",20,FALSE,"Accident",2,92
"9501",2009,1,2,2,"5",20,FALSE,"Unknown",1,92
"9502",2009,1,2,2,"5",20,FALSE,NA,6,92
"9503",2009,1,2,2,"5",21,FALSE,"Unknown",1,93
"9504",2009,1,2,2,"5",21,FALSE,NA,6,93
"9505",2009,1,2,2,"5",22,FALSE,"Unknown",1,94
"9506",2009,1,2,2,"5",22,FALSE,NA,7,94
"9507",2009,1,2,2,"5",23,FALSE,"Unknown",2,95
"9508",2009,1,2,2,"5",23,FALSE,NA,4,95
"9509",2009,12,30,364,"3",0,FALSE,"Suicide",1,0
"9510",2009,12,30,364,"3",0,FALSE,NA,3,0
"9511",2009,12,30,364,"3",1,FALSE,NA,2,1
"9512",2009,12,30,364,"3",2,FALSE,NA,3,2
"9513",2009,12,30,364,"3",3,FALSE,NA,4,3
"9514",2009,12,30,364,"3",4,FALSE,NA,4,4
"9515",2009,12,30,364,"3",5,FALSE,"Accident",1,5
"9516",2009,12,30,364,"3",5,FALSE,NA,5,5
"9517",2009,12,30,364,"3",6,FALSE,"Unknown",1,6
"9518",2009,12,30,364,"3",6,FALSE,NA,6,6
"9519",2009,12,30,364,"3",7,FALSE,NA,4,7
"9520",2009,12,30,364,"3",8,FALSE,"Accident",1,8
"9521",2009,12,30,364,"3",8,FALSE,NA,3,8
"9522",2009,12,30,364,"3",9,FALSE,NA,4,9
"9523",2009,12,30,364,"3",10,FALSE,NA,4,10
"9524",2009,12,30,364,"3",11,FALSE,"Homicide",1,11
"9525",2009,12,30,364,"3",11,FALSE,NA,5,11
"9526",2009,12,30,364,"3",12,FALSE,NA,3,12
"9527",2009,12,30,364,"3",13,FALSE,NA,7,13
"9528",2009,12,30,364,"3",14,FALSE,"Accident",1,14
"9529",2009,12,30,364,"3",14,FALSE,"Suicide",1,14
"9530",2009,12,30,364,"3",14,FALSE,NA,7,14
"9531",2009,12,30,364,"3",15,FALSE,NA,7,15
"9532",2009,12,30,364,"3",16,FALSE,"Homicide",1,16
"9533",2009,12,30,364,"3",16,FALSE,NA,1,16
"9534",2009,12,30,364,"3",17,FALSE,"Accident",2,17
"9535",2009,12,30,364,"3",17,FALSE,NA,3,17
"9536",2009,12,30,364,"3",18,FALSE,NA,8,18
"9537",2009,12,30,364,"3",19,FALSE,NA,3,19
"9538",2009,12,30,364,"3",20,FALSE,"Homicide",2,20
"9539",2009,12,30,364,"3",20,FALSE,NA,1,20
"9540",2009,12,30,364,"3",21,FALSE,"Accident",1,21
"9541",2009,12,30,364,"3",21,FALSE,NA,3,21
"9542",2009,12,30,364,"3",22,FALSE,NA,5,22
"9543",2009,12,30,364,"3",23,FALSE,NA,6,23
"9544",2009,12,31,365,"4",0,FALSE,NA,4,24
"9545",2009,12,31,365,"4",1,FALSE,"Homicide",1,25
"9546",2009,12,31,365,"4",1,FALSE,NA,4,25
"9547",2009,12,31,365,"4",2,FALSE,NA,4,26
"9548",2009,12,31,365,"4",3,FALSE,"Homicide",1,27
"9549",2009,12,31,365,"4",3,FALSE,NA,7,27
"9550",2009,12,31,365,"4",4,FALSE,NA,4,28
"9551",2009,12,31,365,"4",5,FALSE,NA,2,29
"9552",2009,12,31,365,"4",6,FALSE,NA,6,30
"9553",2009,12,31,365,"4",7,FALSE,NA,5,31
"9554",2009,12,31,365,"4",8,FALSE,"Homicide",1,32
"9555",2009,12,31,365,"4",8,FALSE,NA,3,32
"9556",2009,12,31,365,"4",9,FALSE,"Homicide",1,33
"9557",2009,12,31,365,"4",9,FALSE,NA,4,33
"9558",2009,12,31,365,"4",10,FALSE,NA,6,34
"9559",2009,12,31,365,"4",11,FALSE,NA,2,35
"9560",2009,12,31,365,"4",12,FALSE,NA,2,36
"9561",2009,12,31,365,"4",13,FALSE,NA,3,37
"9562",2009,12,31,365,"4",14,FALSE,NA,5,38
"9563",2009,12,31,365,"4",15,FALSE,"Homicide",1,39
"9564",2009,12,31,365,"4",16,FALSE,"Homicide",1,40
"9565",2009,12,31,365,"4",16,FALSE,NA,4,40
"9566",2009,12,31,365,"4",17,FALSE,"Accident",2,41
"9567",2009,12,31,365,"4",17,FALSE,NA,2,41
"9568",2009,12,31,365,"4",18,FALSE,"Suicide",1,42
"9569",2009,12,31,365,"4",18,FALSE,"Homicide",2,42
"9570",2009,12,31,365,"4",18,FALSE,"Unknown",1,42
"9571",2009,12,31,365,"4",18,FALSE,NA,4,42
"9572",2009,12,31,365,"4",19,FALSE,"Accident",1,43
"9573",2009,12,31,365,"4",19,FALSE,NA,2,43
"9574",2009,12,31,365,"4",20,FALSE,"Homicide",3,44
"9575",2009,12,31,365,"4",20,FALSE,"Unknown",1,44
"9576",2009,12,31,365,"4",20,FALSE,NA,3,44
"9577",2009,12,31,365,"4",21,FALSE,"Homicide",1,45
"9578",2009,12,31,365,"4",21,FALSE,NA,3,45
"9579",2009,12,31,365,"4",22,FALSE,NA,3,46
"9580",2009,12,31,365,"4",23,FALSE,"Unknown",1,47
"9581",2009,12,31,365,"4",23,FALSE,NA,5,47
"9582",2009,1,1,1,"4",0,FALSE,"Homicide",1,48
"9583",2009,1,1,1,"4",0,FALSE,NA,1,48
"9584",2009,1,1,1,"4",1,FALSE,"Homicide",1,49
"9585",2009,1,1,1,"4",1,FALSE,NA,1,49
"9586",2009,1,1,1,"4",2,FALSE,NA,2,50
"9587",2009,1,1,1,"4",3,FALSE,NA,1,51
"9588",2009,1,1,1,"4",4,FALSE,"Homicide",1,52
"9589",2009,1,1,1,"4",4,FALSE,NA,1,52
"9590",2009,1,1,1,"4",5,FALSE,NA,1,53
"9591",2009,1,1,1,"4",6,FALSE,"Homicide",1,54
"9592",2009,1,1,1,"4",7,FALSE,NA,1,55
"9593",2009,1,1,1,"4",8,FALSE,NA,1,56
"9594",2009,1,1,1,"4",10,FALSE,NA,4,58
"9595",2009,1,1,1,"4",11,FALSE,NA,2,59
"9596",2009,1,1,1,"4",12,FALSE,NA,1,60
"9597",2009,1,1,1,"4",13,FALSE,"Accident",1,61
"9598",2009,1,1,1,"4",13,FALSE,NA,1,61
"9599",2009,1,1,1,"4",15,FALSE,NA,1,63
"9600",2009,1,1,1,"4",18,FALSE,NA,1,66
"9601",2009,1,1,1,"4",20,FALSE,NA,1,68
"9602",2009,1,1,1,"4",21,FALSE,NA,2,69
"9603",2009,1,1,1,"4",22,FALSE,"Homicide",1,70
"9604",2009,1,1,1,"4",23,FALSE,NA,1,71
"9605",2009,1,2,2,"5",2,FALSE,NA,1,74
"9606",2009,1,2,2,"5",6,FALSE,NA,1,78
"9607",2009,1,2,2,"5",7,FALSE,NA,1,79
"9608",2009,1,2,2,"5",8,FALSE,NA,2,80
